symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
AYDEM.IS,2.7746197350537614,4.782531534235993,1.6655779801498138,4.073260194103182,-0.04579694484232627,-0.1314856969031717,-0.08568875206084542,22.015428064100195,-0.012019294026172904,0.09159692652586454,17.566255750231594,-36891784.0,27.209201810295575,-63231171.396327,41.400401927287156,-143.71898307220906,-15.828479977382418,-0.34727206638407243,0.5842619687465752,16.493387326749296,16.179999987284344,18.012540166220255,-1,18.0014424026154,15.899999618530273,-4.619078909655638
AYGAZ.IS,12.504905837272345,15.687483676479317,35.36791626345648,39.279369456806535,0.56887141550793,-0.3735931545629825,-0.9424645700709124,23.326509162569288,0.2576394698044559,2.644516687573496,37.34856772433678,1994098.0,33.432706194583815,-7027960.757825082,18.11269577411487,-81.13393561409892,-4.5488484905860895,-0.3000192682618085,4.422967265724581,129.23032615924703,128.03333282470703,140.70589739708342,-1,131.2336718651392,128.0,-0.3891050583657574
AZTEK.IS,21.647967292546284,43.43322407850092,41.429677143955054,62.53701878503179,0.014312224426519464,0.07614991168545404,0.06183768725893458,13.554221646976956,0.21937654051098077,1.6266663476939132,67.4795806329765,1064469.0,43.37137556288381,-134235541.06744286,16.708869517972175,-70.64020156499032,-3.441390483140926,-0.38433954159265254,1.886723988660068,38.57158421406156,37.96858182958832,36.7318626921352,1,38.796610602262945,37.43998718261719,-3.537613827945174
BAGFS.IS,25.81542457558497,38.28443292608827,2.4373289982508264,9.748850373624606,-0.3022130337473506,-0.2776756387841628,0.02453739496318781,41.17872313052535,0.4495412473657431,51.86656558779516,60.8208038664713,38045467.0,50.775063553543134,-75662164.33642145,28.02854634219169,-7.751093553243864,-13.328420295369371,-0.07977995929747003,1.4898623141617175,23.988519457726156,23.860000610351562,23.14227381915023,1,24.896120153978575,23.540000915527344,-1.998332777221845
BAKAB.IS,9.269111015861762,14.148098740201073,5.9933593933232165,13.266803997482393,-0.29983922005153235,-0.32516147932966605,-0.025322259278133682,32.19226740590929,0.3373583698235552,10.871545370570091,9.323097564419363,-18668028.0,43.593359442804875,-27631485.39311958,25.20823484385944,-50.406356099030305,-14.326652403270103,-0.4326980932534783,2.0592136620890624,30.394868036312698,30.15999984741211,36.55608466873336,-1,33.23086369230769,29.899999618530273,-0.06684644957444252
BANVT.IS,3.1216403834193085,3.727026859513947,0.9432014993340699,4.154289419062112,-0.4459332526733991,-1.2508931833140906,-0.8049599306406915,21.312878758626177,0.1373198596329489,21.24583007049651,18.523751291593015,9008925.0,34.590308839906434,-27125650.94787442,20.67951106115268,-120.87021831874517,-8.588232900582108,-0.2254768712175961,10.45440618986684,236.7873245455914,234.13333638509116,263.79993896148545,-1,248.29981870485108,233.10000610351562,-1.2288109730866026
BARMA.IS,69.81540756792937,75.68492035223115,85.56278845262977,84.60423091372506,0.04827500983642524,0.1255309462382425,0.07725593640181727,14.972610004271758,0.8046302589471643,45.42167972836598,48.62515098213324,45303635.0,58.5584688969293,-68182795.02759962,15.476804695344388,110.29865542689443,5.4474683418821215,-0.007770498169375591,0.8915362818599372,18.929401364819757,19.076666514078777,16.64775518059473,1,18.391028690426854,18.969999313354492,-0.888192694435963
BASGZ.IS,79.61206919715723,70.9633649147948,100.00000000000001,82.70892274838856,0.2221510428338328,0.3820292784793232,0.15987823564549042,13.736795714034612,1.1848823852359562,82.79689908371809,62.99346304578238,42604782.0,67.0122196840724,19421214.667539947,28.091633082790885,246.61247862550476,10.595065794186144,0.012932358769940094,1.2054200507027268,29.446470423112295,30.226666768391926,26.654362176116067,1,28.55294709811837,30.479999542236328,1.5999984741210893
BAYRK.IS,30.21618396314294,35.73157954460308,9.497940121474155,16.33987227476163,-0.060652586975952744,-0.05493473251145198,0.005717854464500767,8.508453575634777,0.37408225094175984,2.654588976663126,69.15749806056637,-141160947.0,48.650648817594565,-413840538.6012495,25.329168613066926,-46.348111564483965,0.11147463667614423,-0.2891831436035059,0.9202334492659241,18.107738109921346,17.99999936421712,16.109467263345554,1,17.801011820826332,17.959999084472656,-0.2776298932467225
BEGYO.IS,98.46790017624403,98.32043372450232,71.25506084677068,64.75125838112575,0.046214707992899194,0.011142027868974003,-0.03507268012392519,19.778553463554484,1.016342890057726,99.80879104417805,79.6001316452821,2373067066.0,82.08039616352833,605924909.9341958,49.45809505484703,165.72076471657272,9.694474583739662,0.41464449609074416,0.4577985712765112,18.20212997529376,18.5500005086263,17.164971384224955,1,17.529069996749005,18.670000076293945,1.9104824634282647
