symbol,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,st_way,Supertrend,kama,CPrice,change,time
SHIB-USD,24.37266598893839,0.0484938912667001,12.203334782608692,30.39217616670416,33.85642066040859,21.37381277855865,-197.1825957376048,-14.621552575404085,-0.2613191044842972,9.917705246274771e-07,1.3168510208125087e-05,1.2780514831926364e-05,-1,1.5631851984441157e-05,1.3505384148221905e-05,1.2806767e-05,-0.1110365546283631,2025-06-01 15:03:02.853414
SXP-USD,29.55612100590273,0.0747012787109763,8.719873973378647,34.45221663380012,34.099470480191016,16.272704610945077,-164.75464936914892,-13.652929218204171,-0.0738754480223329,0.0113932632321694,0.1775744808554407,0.1731207966804504,-1,0.2051586368073061,0.1899522309648371,0.17316128,-0.3741235838469969,2025-06-01 15:03:02.853414
ONT-USD,29.98307941174317,0.0789709258120129,6.545861684406678,35.525844399182034,34.2375800477171,19.558197096034235,-153.1352689432804,-15.313960685143206,-0.0538024633584,0.0079378752619053,0.1324373582192898,0.1295016507307688,-1,0.1523673178331712,0.1433511773943767,0.12961283,-0.4337769250617795,2025-06-01 15:03:02.853414
LRC-USD,39.73001280119563,0.0658308146093086,4.078859348198974,24.010393680438444,34.394547901780754,22.436562023646548,-148.76896959004736,-21.713050692763485,-0.2118533562619624,0.0069519967488884,0.0887822255975818,0.0861489673455556,-1,0.105923129219963,0.097773612793369,0.08626909,-0.2013808609748979,2025-06-01 15:03:02.853414
HBAR-USD,26.446740119591723,0.0300871484209147,34.807960243403194,36.43650970774207,34.43125130524033,17.859461922887917,-172.9735743186531,-14.595944038090666,-0.1025574331923453,0.0105593125935014,0.1710383404824603,0.1669360448916753,-1,0.1976267869687047,0.1821499068889813,0.16649008,-0.6194018602888152,2025-06-01 15:03:02.853414
BAND-USD,39.12377852356492,0.0884454552454665,4.570019714952296,36.549133440610674,35.06526930748977,17.459380767775286,-157.4128602434268,-16.92851437448163,-0.0824945189351652,0.051299365774835,0.6590796463025269,0.6368651588757833,-1,0.7881328511238516,0.7456988453050256,0.63681686,-1.2274491082011618,2025-06-01 15:03:02.853414
KLAY-USD,20.61519777653752,0.0241719737393209,3.845572877080975,28.867963180988248,35.24368317732777,16.472206882382803,-191.2567877309941,-11.194820486360785,-0.0581481783951741,0.0051073909826247,0.10709976243199,0.1046624158819516,-1,0.1191940659665935,0.1138227794132844,0.10457609,-0.6555478037766349,2025-06-01 15:03:02.853414
MANA-USD,34.300217564419874,0.051004774680203,11.645297490810878,15.208731880637565,35.372699335193026,19.80935934428576,-161.20015217019898,-16.495820370420855,-0.1582181763504173,0.0202620451728699,0.2787795146326506,0.2701047758261363,-1,0.3287743684296052,0.3068259062565119,0.2692918,-1.6014567374141864,2025-06-01 15:03:02.853414
QTUM-USD,27.396045652275276,0.06135670931306,9.765590683388934,43.019091274610005,35.510220560009,17.35896949390629,-162.98461246149455,-13.0030454269755,-0.1222198004196091,0.1152869249140564,2.0360705246789945,1.9875834385554,-1,2.318137901986529,2.1788829329119648,1.9875177,-0.418953148223633,2025-06-01 15:03:02.853414
VTHO-USD,31.114387244677115,0.0435420808699527,8.302366510038446,30.847729256004605,35.53933209654751,17.794803512850738,-183.0425432355035,-16.26101759964204,-0.1720582097955125,0.0001612259335045,0.0021811586872695,0.0021210273262113,-1,0.0025814490793422,0.0023850518857301,0.0021194336,-1.3173510391243035,2025-06-01 15:03:02.853414
