,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,SMA_14,SMA_20,SMA_50,SMA_100,SMA_200,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
50,KAYSE.IS,0.39064136,20.52,,,,,52.529,20.4,20.36,21.3,none,15.96,24.64,46.64603061129339,11.504706626092355,-32.59274003146848,0.9823126208018659,0.2687223742165431,38630085.0,-0.10893562757174799,-147423382.44192404,37.3263956064733,-0.04529811120580263,-0.0472689743592192,0.0019708631534165744,0.0019708631534165744,0.01015044559858928,20.619000148773193,20.970107067420916,20.26789323012547,0.4159790370152074,3.405663864536258,20.590709916476545,20.64410893095631,20.78886349600785,20.74015382179968,21.21470606832308,-1,26.00008646647137,30.343434095359573,39.58487729796326,42.7623805262636,21.00999927520752,21.020000457763672,21.280000686645508,21.140000343322754,,20.6242858341762,20.619000148773193,20.726800079345704,20.916600036621094,20.735200033187866,2025-09-10 02:33:07.554146,52.53456221198155,-0.008179582445172705,0.588235294117645,2.1935042271974403,-1.2285904964645655,no-trend,Below_Cloud,Bearish
51,KCAER.IS,2.6916077,13.31,21.5,20.53,21.015,21.015,4.945,13.4,13.02,13.49,none,9.92,17.014578,34.98159398377657,38.309026063644865,-78.05253611690962,0.15004094432216078,0.1654297821796675,100970415.0,-0.20947654193046186,-149094595.83100462,32.6714556989237,-0.19899037507636486,-0.22439661285805743,0.02540623778169257,0.02540623778169257,0.010332957612309932,13.448000049591064,13.846276334110854,13.049723765071274,0.3769702441114492,5.923204685471444,13.335192850588784,13.32616668135771,13.375951992205835,14.597383864883279,13.668270983517983,-1,57.41901016152912,52.85063798349275,76.60383532797177,80.69261217939213,14.335000038146973,14.489999771118164,15.375000238418579,15.820000171661377,,13.360714299338204,13.448000049591064,13.925,14.742100019454956,14.827250022888183,2025-09-10 02:33:07.554146,47.78296890949681,0.015073280169382638,-0.6716417910447747,4.029123471907248,-1.9554938762488816,upper,Below_Cloud,Bearish
52,KCHOL.IS,0.7071443,166.0,325.2,240.0,282.87778,279.2,234.747,166.0,164.4,169.4,strong_buy,133.7,207.8,42.00956996436671,20.26270879320841,-20.49776118214051,0.7290382161271118,1.8915313978493205,889297030.0,-0.17124673420294553,-27573395.008776236,42.03204787502085,-0.6497026672560366,-0.9289185617422244,0.2792158944861878,0.2792158944861878,0.3974613637754141,166.22999954223633,169.948116572495,162.51188251197766,0.4421755034901899,4.473460916197567,166.58103356351717,167.2936981507575,165.83160353064454,176.3951563407818,169.88093813138272,-1,49.50227518510858,62.35611878841775,62.14842536399971,73.32763430410274,169.04999542236328,174.60000610351562,184.37499618530273,186.1999969482422,,166.39999934605189,166.22999954223633,168.5239990234375,177.39599929809572,179.55899925231932,2025-09-10 02:33:07.554146,43.58974358974359,-0.1182454692892263,0.0,2.3783834774066204,-2.1012755951941853,upper,Below_Cloud,Bearish
53,KMPUR.IS,3.5050275,17.08,25.0,25.0,25.0,25.0,4.873,17.71,17.08,17.87,hold,12.81,22.73,42.01853923479818,15.86468847546206,-42.47456532297113,0.40744874028395733,0.3017731439012029,17392354.0,-0.2827198696272368,-54429880.06167028,36.579719238401424,-0.07339709400192973,-0.05372893463393465,-0.019668159367995083,-0.019668159367995083,-0.018285626863708847,17.446000003814696,18.028834453079217,16.863165554550175,0.33185619513222975,6.681582587837668,17.346865978976048,17.524589935507528,17.507374387639977,17.020939183666865,17.985028933486486,-1,37.27586951825446,51.13490624598361,38.214380777085466,58.358964211534065,17.97000026702881,17.619999885559082,17.72249984741211,17.84000015258789,,17.385714394705637,17.446000003814696,17.508200035095214,17.574599952697753,16.94494994163513,2025-09-10 02:33:07.554146,43.04435483870965,-0.0013825325042862366,-3.5573122529644396,5.555236844726097,-1.2695225143432243,no-trend,Below_Cloud,Bullish
54,KONTR.IS,3.0155263,24.86,60.0,60.0,60.0,60.0,8.244,24.92,24.7,25.76,none,19.87,51.35,38.55010769439646,15.74214163415056,-46.986785857627765,0.969304397817457,0.35022233968757865,-84998455.0,-0.21229465325101096,-586004952.6510557,43.902187010508335,-0.22459436747480055,-0.2817028198988422,0.05710845242404167,0.05710845242404167,0.04333220573714848,25.182000064849852,25.921827137090172,24.44217299260953,0.3769982394002389,5.875840444246553,25.155638694763184,25.295645526962943,25.035573208365626,26.43854727527844,25.678613930230096,-1,48.38703392363734,63.923297225302896,63.956912353792156,76.98850309792707,26.679999351501465,26.149999618530273,27.44000005722046,30.049999237060547,,25.084285736083984,25.182000064849852,25.848799896240234,27.333999938964844,26.830299930572508,2025-09-10 02:33:07.554146,15.851334180432014,0.013776246686893187,-0.24077046548957037,4.271227421923474,-1.6807200619085583,no-trend,Below_Cloud,Bullish
55,KONYA.IS,6.675434,5025.0,,,,,752.76,5030.0,5012.5,5127.5,none,4580.0,8000.0,44.83246411966887,17.362182513695604,-14.713129179865692,0.8512769153730596,55.59399729973762,332416.0,0.12041843108038283,-343174.50976694026,40.10661927858721,-6.630973954855108,-10.77186339584927,4.140889440994162,4.140889440994162,9.170623028261994,5048.75,5145.309567107758,4952.190432892242,0.42880042645253713,3.8250880755734817,5055.385395537525,5074.092891855495,5054.003343263682,5329.558460756557,5140.826144261739,-1,53.92156862745102,64.98729121278144,57.08972244434926,69.38260594965647,5115.0,5098.75,5435.625,5520.0,,5058.75,5048.75,5074.55,5269.075,5376.75,2025-09-10 02:33:07.554146,13.011695906432749,-5.029733587267833,-0.09940357852882276,2.3942202409504176,-1.4489466091096137,no-trend,Below_Cloud,Bullish
56,KORDS.IS,0.8555586,64.8,103.0,75.1,88.7425,88.435,75.74,63.45,63.45,65.45,none,51.7,78.55,44.90147247286263,17.07039840515924,16.35121551850205,0.5426332932109981,0.7442711866491208,6949047.0,-0.17475254412418176,-5515301.252879054,40.9386432052104,-0.4526513464554398,-0.6480103666187678,0.19535902016332796,0.19535902016332796,0.09218261863725269,64.7700002670288,66.51338683416776,63.02661369988986,0.5229433358614115,5.383314991358503,64.91353870260305,64.83523887015622,64.80039306484723,65.50235213578804,66.0569895876706,-1,75.6098256896554,74.11684754643962,89.5034463959637,92.59809131535827,67.20000076293945,68.79999923706055,69.57500076293945,69.20000076293945,,64.46071434020996,64.7700002670288,66.34800010681153,67.70200008392334,65.5267501449585,2025-09-10 02:33:07.554146,48.789571694599616,0.10317640152607527,2.127659574468077,2.6441154848267923,-2.7367072532563874,no-trend,Below_Cloud,Bearish
57,KOZAA.IS,1.3656819,74.05,96.1,90.28,93.19,93.19,54.222,75.25,73.7,78.05,none,54.4,94.5,33.67881539284766,18.29975535436574,-127.3481365745639,-2.8852418993340163,1.215385822843062,215081650.0,-0.39997436475915077,-189500606.9091201,16.198868870134252,-0.6470868385436717,-0.40990077067528974,-0.23718606786838192,-0.23718606786838192,-0.13937751805013227,76.89750061035156,80.16514079673965,73.62986042396346,0.06428838608738555,8.49869023167762,75.22844995494788,76.11516127186766,76.20768740951192,76.7464267285666,78.0844269991385,-1,19.2746695882804,30.592131942801274,34.17754226693307,44.58969547106073,78.39999771118164,75.9749984741211,78.52499961853027,78.0250015258789,,76.12142944335938,76.89750061035156,77.27100036621094,77.485,75.48975021362304,2025-09-10 02:33:07.554146,49.00249376558603,-0.09780854981824966,-1.5946843853820614,8.258123965887453,-0.5673728238170583,no-trend,Below_Cloud,Bullish
58,KOZAL.IS,2.098088,23.7,40.0,27.0,31.044,29.2,11.296,23.4,23.3,24.04,none,18.47,30.08,44.623757866383926,12.2135269859154,-61.641830664823345,0.3404252072598072,0.30110194732303147,1493359621.0,-0.14035945164972535,-1082433791.3741736,29.19191087656209,-0.029484445696063233,-0.026842652710479916,-0.002641792985583317,-0.002641792985583317,-0.0013673270270885204,23.7710000038147,24.353885613573127,23.18811439405627,0.3361598940589712,4.904174074838148,23.6888234620162,23.77587708643163,23.67812242481606,23.90484650155323,24.199316138449348,-1,53.76345078398712,59.677446093891184,63.28601407158308,71.31547528469268,23.820000648498535,23.539999961853027,24.210000038146973,24.6299991607666,,23.651428631373815,23.7710000038147,23.70400001525879,24.06060001373291,23.93540005683899,2025-09-10 02:33:07.554146,45.047372954349704,-0.0012744659584947964,1.2820512820512775,2.7590110277347035,-2.159854877399703,no-trend,Below_Cloud,Bullish
59,KRDMD.IS,0.49724284,25.88,50.95825,29.065992,39.490997,39.331856,52.047,25.76,25.68,26.4,none,21.16,34.06,36.99977304610965,30.789009057682215,-32.53361249254822,0.30911872604436735,0.274218714435417,1713848565.0,-0.1408791233028879,-255931108.84702313,59.669078671239056,-0.2309360449072031,-0.2929247474696745,0.06198870256247141,0.06198870256247141,0.04636875336226661,26.07899990081787,26.60168139842251,25.55631840321323,0.38616316352255275,4.0084474066679885,26.0676262528611,26.108668525376913,25.983844864918684,27.974005765972716,26.601830551872624,-1,47.74765254283151,64.4237219346216,66.25005545564609,78.52418443918039,27.40999984741211,27.18000030517578,29.085000038146973,29.960000038146973,,26.01714256831578,26.07899990081787,26.719599990844728,28.254200019836425,28.559799976348877,2025-09-10 02:33:07.554146,36.589147286821685,0.015619949200204798,0.46583850931676274,2.7885680000869772,-1.2507016877386756,upper,Below_Cloud,Bullish
60,KZBGY.IS,0.90989125,14.47,,,,,15.903,13.89,13.89,14.58,none,5.1,14.94,57.97181213000405,24.153137957969687,93.74509492744568,4.034578251622294,0.2156447415243932,183925799.0,0.004578104504062996,10131252.836649846,58.4086758354673,0.049093142210535845,0.0074253304648451285,0.04166781174569072,0.04166781174569072,0.014198252239543243,14.159500074386596,14.62333094029118,13.695669208482013,0.802372617494593,6.551514721111041,14.401500939839268,14.371609480878792,14.168990022023376,13.85877688331112,14.543168275854848,-1,84.6125179174219,83.72027691176444,91.63787142026791,87.7488245230844,14.5,14.164999961853027,13.62250018119812,13.529999732971191,,14.177142892565046,14.159500074386596,14.220200061798096,13.866700010299683,13.934500026702882,2025-09-10 02:33:07.554146,95.22357723577237,0.027469559506147476,4.175665946724272,1.0596471340095226,-5.351283977318511,upper,Above_Cloud,Bullish
61,MAVI.IS,2.6919217,40.22,67.83,50.0,60.055,61.25,14.941,40.48,39.68,40.76,strong_buy,29.92,50.1,34.95171871675579,48.70674079811197,-55.67596823716428,-0.39643172693875656,0.4893915635353125,121039005.0,-0.04707955775433933,1383260.5175081547,43.52574961955251,-0.6393864343144884,-0.7256195021240229,0.08623306780953455,0.08623306780953455,0.019073700276514886,40.542000198364256,41.79960996085009,39.28439043587842,0.3640279975448046,6.20398478778842,40.168662069293596,40.07207903414569,40.32584354887397,42.46190643224945,41.43906433624936,-1,41.77630507940339,36.70084767514097,93.62233763949807,89.8681481260656,43.53000068664551,44.13999938964844,44.980000495910645,44.510000228881836,,40.254286084856304,40.542000198364256,42.2592000579834,43.32920009613037,42.40809999465942,2025-09-10 02:33:07.554146,51.040634291377586,0.06715936753301965,-0.6422924901185678,3.9274240697416474,-2.3262296472441046,lower,Below_Cloud,Bearish
62,MGROS.IS,1.1670058,430.75,982.0,650.0,764.5833,751.7,369.107,439.75,430.25,442.0,strong_buy,397.0,600.0,25.42941080510943,33.440316346535916,-126.62858288234139,-2.432126696832579,4.063237350098694,14414490.0,-0.2919520554516395,-7838559.63300375,19.488196817133005,-6.192791213597502,-6.0102609939514995,-0.18253021964600258,-0.18253021964600258,-0.2725964041021469,442.025,456.3636714865416,427.68632851345836,0.1242678406394388,6.487719693022618,434.2593813387424,436.1987692701947,437.95793193890745,481.8487227104209,444.3700267645784,-1,9.62125075456724,17.314221768862726,48.129407614968294,68.87266544000474,461.75,467.5,483.0625,489.375,,438.23214285714283,442.025,453.325,471.5575,489.8625,2025-09-10 02:33:07.554146,16.625615763546797,0.09006618445614434,-2.046617396247863,5.946296340462354,-0.7112412040723437,lower,Below_Cloud,Bearish
63,MIATK.IS,3.9868236,42.36,,,,,10.625,42.08,41.88,42.58,none,26.78,48.5,46.67161744920675,13.619809601682748,1.2076889058613578,0.28504216373261165,0.39279721689604175,208217160.0,-0.22309420079587503,-571248806.8229939,36.746556867876365,-0.1070193110511255,-0.12375589668476268,0.016736585633637183,0.016736585633637183,-0.015044158889995302,42.260999870300296,42.80542275792302,41.71657698267757,0.4623466880900291,2.576478972544737,42.210832367562375,42.235227163127604,42.20818661323104,40.677886830120926,41.83572825171999,1,47.74770130644493,48.16015224978012,64.98483314857589,72.95361460912784,43.19999885559082,42.40999984741211,42.70499897003174,42.65999984741211,,42.13428579057966,42.260999870300296,42.475599975585936,42.39100009918213,40.705100021362306,2025-09-10 02:33:07.554146,71.73112338858195,0.031780744523632484,0.665399239543718,1.0515173699787939,-1.5189400786648433,no-trend,Below_Cloud,Bullish
64,ODAS.IS,0.5805763,5.44,,,,,9.37,5.55,5.38,5.62,none,4.38,6.98,25.41413965906938,41.348934676506396,-131.51577058884263,-3.208561513224411,0.07354393808445238,31686473.0,-0.5015520978929932,-177533574.09464663,11.631839226179249,-0.11946814466911881,-0.1187056694233214,-0.0007624752457974088,-0.0007624752457974088,-0.003660275396795968,5.598999977111816,5.827376934373648,5.370623019849985,0.12999737189020197,8.157776681386496,5.473265568092919,5.503493940317667,5.544431927263028,5.968162234894637,5.665180770332627,-1,16.50787992176883,20.924021324333214,54.5785434945797,67.51729466690773,6.014999866485596,6.0950000286102295,6.375,6.379999876022339,,5.544999974114554,5.598999977111816,5.856999988555908,6.110200004577637,6.065899994373321,2025-09-10 02:33:07.554146,40.76923076923078,0.0028978001509985594,-1.9819819819819728,7.120899528927338,-1.2753121351105734,lower,Below_Cloud,Bearish
65,OTKAR.IS,7.1407633,487.25,748.4,570.0,637.975,616.75,68.235,475.25,474.75,493.25,none,358.0,584.0,41.45163420564266,28.981538720023423,-16.85393258426965,1.5789473684210527,6.048653516675515,9845492.0,-0.09826983679125201,-7942050.520397102,65.22530486635628,-4.29492769036159,-6.392415199303054,2.097487508941464,2.097487508941464,2.1775001836557437,482.075,493.1870430165524,470.96295698344755,0.5191233960922818,4.610088893451199,484.0692190669371,486.11036331889756,482.1012336545326,532.1037017188453,492.5973237377438,-1,51.37254901960778,66.01611187110498,63.20221371492718,74.75211951836773,506.75,523.0,559.75,565.75,,481.375,482.075,500.97,534.33,549.6575,2025-09-10 02:33:07.554146,57.190265486725664,-0.08001267471427953,2.5249868490268224,1.2184798392103513,-3.342646078307321,upper,Below_Cloud,Bearish
66,OYAKC.IS,1.9691557,20.94,,,,,10.634,21.26,20.72,21.4,none,13.717949,33.04,31.6003010160869,34.40430537214159,-133.55021295876585,-1.5977450263958937,0.2284446036749722,355414265.0,-0.20094467354967568,-218842868.52300578,22.881580761552257,-0.2117351552364184,-0.22654658848341866,0.014811433247000266,0.014811433247000266,0.024997600529038478,21.201999950408936,21.542329300769456,20.861670600048416,0.11507960439824509,3.210351392854858,21.006997928658073,21.075685729218595,21.23707838215413,23.352235603302063,21.577485235860472,-1,27.52943665920832,32.44072250371524,37.31559990243987,55.457579031713585,21.770000457763672,22.480000495910645,24.09499979019165,24.769999504089355,,21.1385714667184,21.201999950408936,21.609999923706056,23.223399963378906,23.910000009536745,2025-09-10 02:33:07.554146,37.37724840908453,-0.010186167282038212,-1.5051740357478804,2.8764532032925283,-0.37406590234758674,lower,Below_Cloud,Bearish
67,PENTA.IS,1.6912358,16.75,,,,,9.904,17.61,16.75,18.15,none,12.11,19.5,34.18411582952038,22.841015599464654,-123.89555083391068,-6.481995156496641,0.36073826358517275,4097982.0,-0.4151430296568844,-107064480.33158006,3.8414838980455817,-0.21448301337745335,-0.07122533718383423,-0.14325767619361912,-0.14325767619361912,-0.1271950711908541,17.907499885559083,19.219260317714465,16.595739453403702,0.1083504656775728,14.650402798139426,17.08325520490294,17.315850192508485,17.41731311634564,17.064575592588444,17.959805608986144,-1,2.7373373605444407,5.6836140971386415,0.0,3.7126219384265546,17.494999885559082,17.130000114440918,17.19499969482422,16.669999599456787,,17.56428555079869,17.907499885559083,17.64219985961914,17.334899940490722,17.26969997406006,2025-09-10 02:33:07.554146,62.78755074424899,-0.016062605002765018,-4.883588869960242,14.74185264307144,-0.9209584871420762,lower,No_Data,Bullish
68,PETKM.IS,0.67718315,17.3,25.42,12.0,18.12375,18.215,25.547,17.5,17.23,17.59,hold,15.18,24.1,24.202297458520217,44.45534798854898,-107.66189256742146,-1.6486692041596032,0.1570096264274165,2062286796.0,-0.27653038147090586,-241344631.35193822,20.491437491872887,-0.2614120311449746,-0.28287444834336073,0.021462417198386152,0.021462417198386152,0.01651487823164306,17.600500106811523,18.08297207182052,17.118028141802526,0.18858204046594437,5.482480180461205,17.3756489241099,17.439357024150976,17.47590947182589,18.93936083379452,17.77599169456,-1,20.27465509327367,24.73954799908471,65.1493639765597,78.16287786757407,18.489999771118164,19.005000114440918,20.28000020980835,20.820000648498535,,17.48000008719308,17.600500106811523,18.144800109863283,19.580900077819823,19.24945002555847,2025-09-10 02:33:07.554146,23.766816143497767,0.004947538966743093,-1.1428571428571344,4.525850126130182,-1.051860452008524,lower,Below_Cloud,Bearish
69,PGSUS.IS,1.1367089,220.8,390.0,244.2,333.04544,355.0,194.245,221.6,217.2,225.0,none,208.0,287.25,35.88522726221423,38.234863094199795,-97.04349880593249,-0.8531629647601447,2.2670778603532895,211710448.0,-0.08976074827240592,-51444288.495414115,28.701402108858247,-2.3848624184578853,-2.6610253724307578,0.2761629539728725,0.2761629539728725,0.211282052394466,222.7050003051758,226.41901386092132,218.99098674943025,0.24353927027663042,3.335366112710692,221.0734279702208,221.1493529012828,222.8326952957643,245.08801410310863,226.38404878988302,-1,33.6968586878178,29.620991250836,68.62365867795987,72.70338932978619,231.5,235.5999984741211,248.5,253.625,,221.82142857142858,222.7050003051758,228.28799987792968,241.0479998779297,250.91774993896485,2025-09-10 02:33:07.554146,16.151419558359635,0.06488090157840648,-0.3610108303249038,2.5448432341129035,-0.8192994794247066,lower,Below_Cloud,Bearish
70,QUAGR.IS,2.7896745,9.51,,,,,3.409,9.29,9.15,9.66,none,2.48,9.66,69.28079484904613,57.13871873676288,89.15376080267791,6.270990445742875,0.1620220954248325,-286201377.0,0.013911220780858376,-276281394.68744266,78.99131921166527,0.2060390866412778,0.20102175081008694,0.00501733583119085,0.00501733583119085,0.009924906324407408,9.201000070571899,9.734250394132841,8.667749747010957,0.7709793953957506,11.591138343025737,9.483113603224377,9.48174510726257,9.396772576492921,7.9598357285959445,9.04728471258272,1,81.24829990933348,77.09700869664876,48.9911024341761,48.05570695009927,9.029999732971191,8.524999856948853,7.8200002908706665,7.710000276565552,,9.330000059945244,9.201000070571899,8.803000020980836,8.182099990844726,7.822599983215332,2025-09-10 02:33:07.554146,97.9108635097493,-0.004907570493216558,2.3681377825619077,2.3580483084420845,-8.856469537213908,upper,Above_Cloud,Bullish
71,SAHOL.IS,0.56267786,86.2,148.5,140.0,144.63715,145.4,153.196,85.7,85.3,87.75,none,71.7,109.9,48.83270243987534,18.039526015546297,50.83259066542961,1.409274135922925,1.014093670299817,814760586.0,-0.07063386237931595,92751640.74929288,68.71930461824785,-0.07006952367048314,-0.34202587025518494,0.2719563465847018,0.2719563465847018,0.295190000718084,85.72499961853028,87.91987899988592,83.53012023717463,0.6423765836291178,5.120745152808851,86.63407552846789,86.66645111396055,85.8622984522866,92.0512558935931,84.5576312891153,1,72.00672627300806,80.79610199620292,70.9411937635938,83.47010009785132,87.0,90.64999771118164,95.08749961853027,96.67499923706055,,86.07857077462333,85.72499961853028,86.79100006103516,91.50750030517578,94.11774997711181,2025-09-10 02:33:07.554146,37.95811518324607,-0.023233654133382187,0.5834305717619559,1.995219257408265,-3.0973083095422016,no-trend,Below_Cloud,Bearish
72,SASA.IS,1.3098829,3.91,,,,,2.985,3.92,3.87,4.05,none,2.76,5.66,26.38522412605259,39.263788250382575,-73.95334489691514,-2.244392704510808,0.07723107555376998,296712808.0,-0.3376650314778818,8543800614.520524,29.313736068607973,-0.1349913509509877,-0.13566005043634796,0.0006686994853602746,0.0006686994853602746,-0.011143300531497017,4.094000065326691,4.452742248041369,3.7352578826120126,0.2574860200213273,17.52526511921546,3.939553819370076,3.960351712741202,3.9696925273998516,4.261867247027992,4.148251500919915,-1,12.399011291519551,14.880473009119244,75.48139193336624,78.40293718599459,4.509999990463257,4.580000162124634,4.71750009059906,5.105000019073486,,3.9835715123585294,4.094000065326691,4.357400012016297,4.642300016880036,4.317250015735627,2025-09-10 02:33:07.554146,39.65517241379311,0.011812000016857291,-0.25510204081632404,13.880875908986434,-4.4691078615853534,lower,Below_Cloud,Bearish
73,SISE.IS,0.43401408,36.34,60.0,40.0,48.28444,47.31,83.73,36.76,36.14,37.48,buy,31.94,45.0,30.06270614762075,33.61966692904052,-125.07501417590727,-1.0337248932771976,0.36567386363220195,63974289.0,-0.27020486139971467,-407962983.75565696,35.373093336547626,-0.383179411804619,-0.41212985772110733,0.02895044591648832,0.02895044591648832,0.035150949162277546,36.898000144958495,37.6278108125016,36.16818947741539,0.14511406870284954,3.9558277666862787,36.5797368720869,36.813868391226784,36.85150883340562,39.40661755386744,37.51777760752619,-1,24.156052338774487,30.168467023925576,64.00278411250731,77.05838581743662,38.14999961853027,39.3799991607666,40.959999084472656,42.35000038146973,,36.76142883300781,36.898000144958495,37.80360008239746,39.59439994812012,40.42069993972778,2025-09-10 02:33:07.554146,33.690658499234324,-0.006200503245789225,-1.1425462459194624,3.543783193455141,-0.4727862481689993,lower,Below_Cloud,Bearish
74,SKBNK.IS,1.0631895,7.42,,,,,6.979,7.62,7.38,7.67,none,3.67,8.6,38.8359187437105,18.833156236036622,-28.04528845308008,-2.3715454750604748,0.13345773060654326,2312068080.0,-0.19528729173312867,412838204.8123502,70.69788159791858,-0.09716331784844368,-0.11402487206706752,0.016861554218623842,0.016861554218623842,0.010563234645959643,7.451499986648559,7.6014699383967725,7.301530034900346,0.3616384857343782,4.025228531622523,7.434198661943478,7.450711068218237,7.493347782359747,7.366216817849591,7.799906756039751,-1,35.53501023343421,46.6245339085632,67.8983212898061,80.33374525217772,8.045000076293945,8.115000009536743,8.137500047683716,7.920000076293945,,7.464999948229108,7.451499986648559,7.793199987411499,7.84290002822876,7.243600006103516,2025-09-10 02:33:07.554146,76.06490872210954,0.006298319572664199,-2.6246719160105014,2.4456865013042117,-1.5966302574077273,no-trend,Below_Cloud,Bearish
75,SMRTG.IS,4.5276113,27.22,,,,,6.012,27.58,27.2,27.84,none,25.28,45.6,20.541118200242163,42.692564195597605,-116.91401292435522,-1.4471766547146845,0.28082752222548774,-39110760.0,-0.2977085432263771,-293409482.3281729,27.772930150012897,-0.4023368990912388,-0.44168402832420384,0.03934712923296502,0.03934712923296502,0.021059831887470112,27.711999893188477,28.462082718755266,26.961917067621687,0.1853679980516468,5.413415332403758,27.429451915361817,27.5238644717781,27.547081127088056,30.483155048015654,28.158993492897835,-1,23.46414072160118,39.288925784809464,61.13105183006741,77.05153511481178,29.520000457763672,29.489999771118164,30.920000076293945,32.5,,27.5499997820173,27.711999893188477,28.701199951171876,30.226800022125243,31.08189995765686,2025-09-10 02:33:07.554146,9.547244094488178,0.018287297345494904,-1.305293691080489,4.563125344435215,-0.9481371505448588,lower,Below_Cloud,Bullish
76,SOKM.IS,0.64975137,35.8,100.0,58.0,66.635,61.0,55.098,36.1,35.38,36.28,buy,31.64,53.0,24.169955330454805,45.99332742419564,-84.074683733223,-1.6510689917494838,0.33586276944352245,5152860.0,-0.25776328448346764,-74260139.02111298,23.39965500965995,-0.6605613560178298,-0.7060973805599868,0.045536024542156994,0.045536024542156994,-0.007226237925689568,36.39300003051758,37.762044507018004,35.02395555401715,0.261513097908994,7.523669251517635,35.8248284709381,35.8748220119513,35.92321803089679,38.54626809687705,36.634546977196415,-1,21.585458736736285,23.52742989983196,67.55654601707079,78.83335441462515,39.18000030517578,39.260000228881836,40.45000076293945,40.78000068664551,,36.021428789411274,36.39300003051758,37.92360008239746,39.32720008850097,38.88310001373291,2025-09-10 02:33:07.554146,19.475655430711594,0.052762262467846564,-0.8310249307479367,5.480571248653643,-2.167721916153209,lower,Below_Cloud,Bearish
77,TAVHL.IS,1.2016255,233.0,525.9433,359.46768,421.30615,395.28912,193.904,230.3,229.5,235.8,strong_buy,207.5,293.25,40.279946063185584,28.05117207517818,-24.26277035989941,0.25883987783753076,2.7786712887862106,91820014.0,0.001113625298952541,19198481.71843722,46.400882016408055,-1.8673196864717738,-2.4076147495858113,0.5402950631140375,0.5402950631140375,0.2364964497697947,233.69499969482422,240.55341853747407,226.83658085217436,0.4055900617875141,5.869546932203147,233.34533041437544,232.7987505481039,233.14634255819254,249.7528633273816,238.37233782080753,-1,80.4249511334282,83.20321265416094,80.51516779183352,89.97505469633847,243.0999984741211,243.8000030517578,253.86249923706055,256.4749984741211,,232.29285648890905,233.69499969482422,238.495,247.9075,253.12125,2025-09-10 02:33:07.554146,29.737609329446062,0.30379861334424285,1.1723838471558778,3.2418105311047496,-2.645244269453062,upper,Below_Cloud,Bearish
78,TCELL.IS,0.8826327,89.1,201.0,110.5,144.358,139.29,100.948,88.95,87.55,89.35,none,80.85,111.4,46.526168736112965,25.635178170094605,24.566084238059847,0.0,0.7577415431078848,502335368.0,-0.07841191327889457,-281186407.5098295,47.21380141316015,-0.42453770251830747,-0.5598100971220012,0.13527239460369378,0.13527239460369378,0.07860089676600657,88.8625,89.79570832459322,87.92929167540677,0.6004615190501789,2.1003422694459957,88.88848910225332,88.72740163501173,89.05853541445853,93.65455462658862,90.58557073490798,-1,63.446130690103864,62.2197384972011,82.2039285082382,84.01746529768667,90.875,91.2249984741211,94.51249885559082,97.25,,88.74285670689174,88.8625,90.02399948120117,93.48899955749512,95.10924980163574,2025-09-10 02:33:07.554146,27.00490998363338,0.05667149783768721,0.1686340640809414,0.7808174237858845,-1.3139262902280846,lower,Below_Cloud,Bearish
79,THYAO.IS,23.044744,316.75,586.0,331.0,459.63333,453.45,13.745,310.75,310.5,320.75,strong_buy,249.2,346.25,47.32123217031959,18.711717995986408,25.562632696391777,2.0161290322580645,3.030453551525264,688658733.0,-0.1485838417499864,-26323181.507983517,34.20719167968675,-1.2010346384342938,-2.224768924542013,1.023734286107719,1.023734286107719,0.7925855045877717,314.4,322.2124899999929,306.58751000000706,0.6184001515523028,4.969777353685064,316.7535496957404,316.75779864365563,313.4568691929141,323.92734409080526,310.2486912691844,1,69.811320754717,79.30866364389841,77.71170729331374,86.3718496482097,326.375,326.125,337.4375,340.0,,314.05357142857144,314.4,320.99,330.445,329.885,2025-09-10 02:33:07.554146,69.60329726944875,0.23114878151994733,1.9308125502815798,1.7245430149938068,-3.208363062349784,no-trend,Below_Cloud,Bullish
