symbol,oversold_score,reversal_signals,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,st_way,Supertrend,kama,CPrice,change,scan_time
OSMEN.IS,7,0,23.97927545701709,-0.0455582303409671,0.0034753596997288,0.0,24.93985718994623,22.526848656564127,-188.60191170846363,-15.726289973322306,-0.3920316191410722,0.3164889155127943,7.3085801108130095,7.076666673024495,-1,7.965601999401784,7.521417191349775,7.02,-2.092050209205021,2025-06-02 23:30:20.886030
BVSAN.IS,7,0,23.01409482741868,-0.0178058812604372,16.372021521906234,8.670804328806375,25.284002444688635,18.63446026159045,-167.3156292016978,-15.768852805812628,-0.2000840587112647,3.501912325195863,88.9320489910505,86.98333231608073,-1,97.15607804784266,91.7593814165597,86.0,-5.286343612334798,2025-06-02 23:30:20.886030
SOKM.IS,7,0,20.091486399335164,-0.0811942572389598,2.015677491601351,11.222005813655596,26.691276393423585,21.1500244855234,-203.625556257669,-15.631472595585612,-0.2628261191383901,1.2194801947301117,33.821845547906285,32.76666641235352,-1,36.34461372874925,35.089232813214124,32.6,-1.9253910950661868,2025-06-02 23:30:20.886030
KFEIN.IS,7,0,29.09517654735997,0.0482292646455344,9.803921568627452,18.381240910558542,26.8099604077345,21.559510807207168,-147.93486892864266,-12.3286956973176,-0.5885373647446559,4.511046358778175,91.89894141918748,90.0,-1,103.04693641873004,97.50269911460488,88.9,-3.6314363143631354,2025-06-02 23:30:20.886030
EGPRO.IS,7,0,17.545894089728176,0.0087944899168013,0.0,17.555808556039015,27.845819226862115,29.336846393588026,-152.90612381783657,-10.104404866611253,-0.4096251033923366,0.6316157536647549,20.03138899271193,19.71333376566569,-1,21.63109240750796,20.70613704824677,19.52,-2.7888446215139417,2025-06-02 23:30:20.886030
MIATK.IS,7,0,18.44901148362601,-0.0077939584484348,0.0,13.255967396552627,28.43062482868117,23.903922194652125,-168.9161370233393,-11.24260154684849,-0.5542127241552183,1.365099755131357,30.814259666458344,30.34000015258789,-1,34.15291856673598,32.394931918776095,30.0,-2.7867790019442618,2025-06-02 23:30:20.886030
OYAKC.IS,7,0,19.194332071783208,0.1193009910236902,36.34216160592889,11.988373513669169,28.810720314170425,25.558966357662204,-121.8367367583856,-13.221756894766148,-0.3803614294998901,0.9134776908377732,21.112961364807997,20.799999872843426,-1,23.34119312228875,22.214878451926253,20.74,-1.1439466158246092,2025-06-02 23:30:20.886030
AEFES.IS,7,0,22.41396385190589,0.0338774322236355,0.0596125186289086,17.132509812684138,29.00627607915171,19.690659412017773,-149.68455001160248,-19.00613111471986,-0.3498649007456019,5.448865263566257,141.47116958587213,138.1000010172526,-1,154.15849326898146,155.2043454230576,137.1,-1.366906474820151,2025-06-02 23:30:20.886030
DNISI.IS,6,2,20.903800927445317,0.0791062326682693,38.79895561357702,27.3324947399422,26.128155878252432,48.45791354822335,-137.1086732422507,-13.904229493037782,-0.4312899972556959,0.9275514474885478,18.94774871230367,18.786666870117188,-1,21.38689403191749,20.182882530094503,18.7,-0.7957559681697757,2025-06-02 23:30:20.886030
AKFYE.IS,6,2,18.10729942219668,0.0862256949845763,7.147673634524615,21.26087664294749,29.43150882103138,22.59225833805767,-121.9427852402302,-9.020312123821338,-0.6115023833541163,0.4531589238732535,15.474097294449564,15.366666475931805,-1,16.684559604636483,15.866894010617576,15.23,-2.43433696348494,2025-06-02 23:30:20.886030
DYOBY.IS,6,1,21.028125858855866,-0.0496280421029635,1.3419216317767042,21.575310032327607,19.06708389156434,39.12860171294079,-190.3067242440817,-14.383563880827293,-0.4889972761806814,0.5322911769738584,12.913245543505068,12.549999872843424,-1,13.966513352164288,13.445133348075384,12.5,-2.6479750778816147,2025-06-02 23:30:20.886030
OZRDN.IS,6,1,11.435693697424856,-0.2215226970420119,1.123896368887515,29.845179910526937,19.294189551056267,31.363551205047653,-236.3581232515664,-9.316769965585982,0.2836961223499699,0.3157628389553967,7.5581948051104435,7.353333314259847,-1,8.295741571232426,7.719834208550544,7.3,-4.575163398692816,2025-06-02 23:30:20.886030
DZGYO.IS,6,1,17.618080433962902,-0.028853807650181,9.7029702970297,21.87621194978383,25.8688260263788,12.779469632182495,-163.41278005266034,-12.918659413773202,-0.2691043617826541,0.2316937294255223,5.616511183384708,5.519999980926514,-1,6.170613568960936,5.7640708418146245,5.46,-2.673796791443861,2025-06-02 23:30:20.886030
AFYON.IS,6,1,12.877989274489178,-0.1060434445484409,10.869565217391312,26.057713880646688,27.40623654214572,24.016801107222182,-201.9270917348737,-11.296164896568463,-0.290555899553386,0.3190985201594994,12.593296069402482,12.356666564941406,-1,13.320421579843204,13.391310245206975,12.25,-2.234636871508377,2025-06-02 23:30:20.886030
BRSAN.IS,6,1,13.57639558799428,-0.0587136027487545,0.7111111111111111,22.7966357083555,27.650473114089632,11.13248347539459,-183.33333333333303,-10.919143054595716,-0.3922289410993115,12.52685021589052,329.585953346856,324.25,-1,360.222009484822,343.901095033052,322.25,-2.2744503411675554,2025-06-02 23:30:20.886030
