Unnamed: 0,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change,old_Stoch_K,old_Stoch_D,old_StochRSI_K,old_StochRSI_D,old_MACDAS-dif,old_MACDAS,old_MACDAS_Signal,old_BB_BWidth,old_BB_%B,old_YF%,old_MFI,old_OBV,old_RSI,old_AD,old_ADX,old_CCI,old_ROC,old_CMF,old_ATR,old_FWMA,old_VWAP,old_Supertrend,old_st_way,old_kama,old_CPrice,old_change
64,BIGCH.IS,91.60566692849665,89.01458292316853,100.0,90.1124521206484,0.2930276291624313,0.8355369623582822,0.5425093331958509,44.67665942307246,1.030065450987364,86.03425559947301,76.74581103554362,33355426.0,73.88987944054992,-5440604.776260905,25.78837375987996,175.20875686003677,34.2745163861443,0.2607727751276435,1.8056843182313211,32.543855334392184,33.93333435058594,29.01379049027316,1,30.733489497997155,34.24,-0.7536231884057942,10.709300436154516,20.23613442504776,3.450781589870523,20.598955967656515,-0.1511276006153831,-0.102224141855624,0.0489034587597591,14.91067388989122,0.0411564999598815,20.848304073089512,47.69794903981289,10154953.0,39.51867770031949,-18277653.39064941,12.615314599562932,-157.0384350053504,-8.78877092862593,-0.1091895099754509,1.4655219098838574,25.192373587200173,24.93333371480306,28.66864628522421,-1,26.91011232946366,24.700000762939453,0.7340958475340775
65,BIMAS.IS,34.35432619680159,37.03443246340575,38.24780394282742,41.74355453933224,-0.9247566102512568,-0.8259678723075679,0.0987887379436887,7.986456060602941,0.334521608451205,33.189655172413794,55.80114328084071,8869327.0,48.85400255405547,-172527525.0566436,8.418499313088887,-42.01367729704067,-3.8383838383838382,0.024658484142554,12.426593138882785,479.1024340770791,477.16666666666674,454.13754558283966,1,479.3719865431004,476.0,-1.449275362318836,43.37349397590362,56.417270130390335,72.55702317788703,88.50154635337117,-0.1798541208738364,2.6348210325024297,2.814675153376266,7.771430708922469,0.3543738039182452,31.27688061334351,48.991854241010735,54168056.0,42.9159944961155,-162138687.7499435,12.654049030807997,-1.1362803313544718,-2.169197396963124,-0.2686521621194971,15.632305151279636,458.105476673428,457.4166666666667,487.1598278975482,-1,465.7216186667399,451.0,-3.218884120171672
66,BINHO.IS,0.2619930114835198,1.3772349707929783,0.0,0.6238806189693044,-4.769002904100219,-11.04215168826436,-6.273148784164141,54.55667116172996,-0.0050724584650266,0.8911739502999123,16.335669948698225,-22103091.0,31.470917256205087,-73331700.63397677,18.221989249020083,-198.15830173437357,-28.10035623529906,-0.6833725011351186,19.915782889791597,219.1315458038516,203.86666870117188,264.94560161935146,-1,233.25174888797653,200.6,-0.099601593625509,11.05450023861238,25.36724955922564,1.5835792418658393e-14,4.403813890300579,-3.402686136575118,-3.555179942826257,-0.152493806251139,25.706447585231977,0.1788688259877255,12.290502793296088,55.74365012155274,-3557892.0,43.31002628871865,-60348834.98676122,21.576826214075368,-91.18601217913329,-18.38111298482293,-0.0710858403006393,17.015552232167764,252.34127789046653,245.98333231608072,240.8655724295485,1,260.03949755888186,242.0,-3.585657370517925
67,BIOEN.IS,15.40706711248111,28.361451335220394,1.1315536578038252,1.7709474750373346,-0.2355041257473555,-0.3278841927168674,-0.0923800669695119,32.888989809720535,0.358411884997653,61.33333333333334,69.39609316821317,132644353.0,45.32570281815718,-29706988.385094,21.27619364608734,-39.6018047007155,-13.695650515349016,0.1415137956541385,0.9696140403096732,20.245912936831584,20.0,22.97521850935605,-1,20.991531537051284,19.85,-1.0468594217347804,32.01332827064961,46.02425799154405,28.55795590641393,44.43232836756432,-0.0681743920999884,-0.1520779497585251,-0.0839035576585366,9.277914974173491,-0.0581017673329005,47.23726351487137,26.388382455358915,68647154.0,46.321157118180814,-115114891.9494594,12.09545300409965,-126.78267458551429,-5.690638312526327,-0.0285158558086477,0.8628839601559485,18.805791021118782,18.606666564941406,16.83407382364915,1,18.776460478764477,18.229999542236328,-5.544040088714441
68,BIZIM.IS,3.686273701948622,5.309639185520912,0.0,1.7067861171388676,-0.1546497308034734,-0.2646246680183844,-0.109974937214911,13.67892689601805,-0.0543925819854868,6.688241639697942,58.52426034074468,-1399536.0,32.12500121352802,-8376769.504519242,13.538350186282738,-206.94891489599456,-9.259257760285571,-0.2399241925172112,0.9320170838621424,24.09860049783579,23.646666844685868,26.51283309887481,-1,25.72727570789209,23.52,-2.40663900414938,34.60562760288888,45.62922240887465,53.55202509892919,73.6006268932764,-0.0255150423282133,0.0934293434300884,0.1189443857583017,6.231414508497485,0.3934315286821142,15.479876831332795,58.966107782523736,115622.0,45.72393804082787,-8705850.387107776,16.045457988998454,17.597985977067207,1.0391695608509002,-0.287983284688011,0.9378788369424204,25.648803828937773,25.62666702270508,26.772715742610195,-1,26.08000336333228,25.280000686645508,-2.393818305082851
69,BJKAS.IS,3.1270341611101826,4.518788892785686,12.450076048252356,30.47570672863708,-0.0138311503140911,0.0254741235106024,0.0393052738246936,18.932754826299355,0.0679752039939684,0.0255427841634738,27.136167261675368,-375127632.0,23.873932332127765,-3061883390.0169897,35.17430116447876,-129.7222127434288,-12.999999523162842,-0.4613282531908629,0.0837428089932036,1.767697770624567,1.75,1.9695305261500096,-1,1.898092275878294,1.74,-0.5714285714285672,5.473796112362759,5.629694194111232,66.15158601647853,54.90322927915597,0.0395415471864311,0.0316614199586011,-0.00788012722783,84.7498349355184,0.3006402090596085,0.0785699530482572,45.99173219566845,197488548.0,19.258169449725237,-1724099751.6231632,47.46767961201356,-65.43619704501745,-15.92063857501922,-0.4587066344268062,0.1417604901415228,2.0019496166681905,2.0199999809265137,2.364425404962223,-1,2.0353224673663144,1.9800000190734863,-1.4925358971198954
70,BLCYT.IS,35.88471117114961,42.05851683684718,26.236124241864417,40.47750613843733,-0.0393419653781384,0.0121781290290373,0.0515200944071758,12.657627658118368,0.6135175564303286,16.71177266576455,64.26324279330788,7309949.0,52.6644086289712,-17538486.235954124,20.7816242275088,36.521364064408615,4.7151230633292185,-0.1502545973050614,0.677988105962631,16.03877259751604,16.05333360036214,15.034860461490329,1,15.777617394946548,15.99,-0.0624999999999986,5.5638389542593165,17.717495736785995,1.6338229386381622,11.945132731571666,-0.0814850680885735,-0.0913885595502058,-0.0099034914616323,10.281514179204716,0.018555346589412,7.848443458851853,51.70597850294257,27942042.0,41.48967305500561,-19989518.27261208,13.371756217882986,-152.03768765862353,-4.922275232268189,-0.1364509136578774,0.5835768769596649,15.02150103625129,14.793333689371744,16.122789613003413,-1,15.606845732491877,14.68000030517578,-1.2113011821005215
71,BMSCH.IS,73.19044872205909,59.24964686045744,86.66537595397432,79.25332138808704,0.1178829489832071,0.1054866539116579,-0.0123962950715492,20.725036922396324,0.560211933039862,47.79690618681889,54.87615509396215,59669346.0,49.02215724321568,10391357.026180914,21.97228667074894,35.33770832302758,4.570384087551141,0.197478506481289,0.7245417310004362,11.435101293405218,11.483333269755043,12.617205446006237,-1,11.465098540830686,11.44,-3.865546218487403,5.682750535504479,10.26397563046472,0.0,0.0,-0.173006421417392,-0.3243720294966916,-0.1513656080792995,26.4480578904756,-0.1321808976524569,43.8133877155072,25.403303588804384,70108997.0,35.045736701364376,-12117808.520033283,22.007262346679607,-220.2213747708424,-20.92857360839844,0.1930391904447487,0.8159025123165033,11.854898433414483,11.09666633605957,13.49021789989412,-1,12.301072071362032,11.06999969482422,1.0958893849253526
72,BMSTL.IS,79.17008102804674,77.73915029320426,50.93944325272212,51.85239345883601,-0.2792582018688605,0.2010231597327272,0.4802813616015877,39.06158845028462,0.7479744197838439,92.63469110347738,74.28417946623554,169068974.0,72.72192856409616,-122896831.16342564,46.26845597999443,71.1299359527639,14.412633794948093,-0.0305947843155555,2.11442296563419,57.722210816389165,58.083333333333336,52.00337222425121,1,56.22992466367992,57.95,-0.0862068965517215,82.25671370216835,82.19729707261179,92.24798917297288,93.88909630136403,0.0559097317317293,-0.0591373388143221,-0.1150470705460515,9.7367904262877,0.7815522124013715,96.5111678315153,66.88120597799825,189968396.0,63.738414873593854,-118247468.6532224,20.774353906508026,111.2982706338692,6.122447715777445,-0.368814943182723,1.3368654003765434,45.709471503329326,46.12666575113932,42.59256147216576,1,44.19724363525185,45.7599983215332,-0.7375274703723789
73,BNTAS.IS,1.9108310562083684,9.312745158285228,0.0,0.0,-0.1098289568358622,-0.1290856425427448,-0.0192566857068825,21.820271785878884,0.1190377904860373,18.79432624113476,45.43125771059752,131077099.0,44.85849183297255,-99335475.83805545,27.006694093909832,-119.81889022362326,-8.98876231421935,0.0010358719918861,0.4155672624599181,6.665202886047519,6.519999980926514,6.231151090786955,1,7.031031613856114,6.48,-0.7656967840734996,34.94627377328491,30.730895078410203,60.15399586369392,62.2077185492574,-0.0026328795899934,0.0672233159180896,0.069856195508083,9.95211318820058,0.8738712411517685,10.50885221240035,65.21605408376693,40693707.0,51.793076047565386,-133638292.74932192,28.490100185451865,80.63480575946146,0.1715305147976558,0.0001892491988851,0.2534402875443917,5.6209534263997725,5.783333460489909,6.0728123558721,-1,5.755448509745604,5.840000152587891,4.285718786473258
74,BOBET.IS,45.26839233648831,53.37712598440914,9.405933274481043,7.589404431698687,-0.2893549131748072,-0.2719909948509404,0.0173639183238667,27.24519513836689,0.4192339325061036,56.4245810055866,75.22906317310897,196655583.0,50.62299156922733,-75387774.90624867,30.037953740570583,-8.720197801738056,-0.543898177518732,0.1205967202812236,1.32682005105763,26.62565917659241,25.98666636149089,30.35884637908621,-1,27.554355338398416,25.6,-6.569343065693422,82.83729491387835,83.28218898099631,83.5627553849887,86.63150483547092,-0.0580961203305386,0.3939025994715254,0.451998719802064,42.20417561609604,0.7268672833080669,27.51233958525124,76.38171724584274,61160792.0,58.44959056334828,-153311392.78802285,30.548560273191534,80.67737789438804,23.860594391208565,0.0151913852687983,1.288264133873856,23.592058775632907,23.64000002543132,20.48680501299014,1,22.443985843714948,23.100000381469727,-5.714284157266425
75,BORLS.IS,6.545850164532747,9.100789291405338,5.066257527656288,2.920537309357321,-0.5385624151148143,-1.348649052909538,-0.8100866377947238,11.495932311377606,0.1171406536735873,86.05970885763632,43.845941841637305,50549855.0,48.920559286671896,30887228.69593501,19.869151759425936,-130.5279405064859,-8.014574505621502,0.0489800017212141,4.054715567583132,101.53296149913488,101.5500005086263,97.8791212573479,1,105.33651055952356,101.0,-2.791145332050049,97.5427095427542,86.42784934037154,100.0,95.02537217342643,1.0559608386847037,1.0865003912273627,0.030539552542659,17.34013902948115,1.2139814343783768,99.58331000038956,62.8373645139332,49519297.0,68.44119062390138,16366786.574981362,18.489468175396805,268.2235169586225,13.66667005750868,0.0201057429313192,4.308700542250614,97.16024407315206,100.16666666666669,85.90494963148286,1,89.28109158861598,102.3000030517578,4.387758216079396
76,BOSSA.IS,23.070118993426288,17.511366025214844,47.05490275678304,22.08040435427829,0.0033775042108134,0.0067741775577421,0.0033966733469287,4.558391884982956,0.533774208743671,9.956709956709956,57.85236180340685,228040859.0,47.19427450045264,-175758156.30187228,15.239823189470892,83.8395504002547,-2.0602237023738104,-0.2880929646289454,0.1812712864543008,6.126551622793109,6.25333325068156,6.018729858294067,1,6.234438354930995,6.18,-0.1615508885298933,10.53709305358611,15.922564566251976,3.4068068340959408,10.078215979745211,-0.0064714924882691,-0.0498730194704344,-0.0434015269821653,17.599882779682115,0.1576149548208573,9.523810015292849,14.253536144374852,363201355.0,38.70708388107469,-189093023.9329023,19.72455584015302,-99.66313143746096,-9.544788558428833,-0.2115063144126907,0.2668066221980754,6.217788985970055,6.186666647593181,6.01872985816922,1,6.393928944144538,6.159999847412109,0.0
77,BRISA.IS,24.561777655402327,20.04805660630666,0.0,0.0,0.0832795315072774,-0.2984292528937384,-0.3817087844010159,14.458099159105636,0.0821018521619907,2.523364485981298,36.244971541362496,714351.0,28.480304056910995,-13033218.61580702,34.942852563711625,-139.10017396273392,-7.775651639789866,-0.2590539433761068,2.2577699451735764,73.3453846093849,72.5500005086263,79.04630442303967,-1,77.0020305656836,72.35,-1.2960436562073685,63.06697436137637,56.91366766331653,67.34975464997852,57.77306104889808,0.1410433502390842,0.0827095234599839,-0.0583338267791002,5.466532064458326,0.8116867952630172,20.389218602317044,53.13492502287304,-5093989.0,53.855403639886056,-22766319.68798852,8.777935923257193,115.13019903242213,1.0471222313374529,-0.2834295857292413,3.029413702027211,86.30385243723407,87.2999979654948,92.399242750225,-1,87.49087974472269,86.8499984741211,-1.8644085038179716
78,BRKSN.IS,20.000028467886786,42.08958559297182,17.520800848461164,44.589930900776345,-0.0610925956266697,-0.0193337457066684,0.0417588499200013,16.205728670848693,0.2295059904832442,5.7336428231473695,55.71120963137688,12237415.0,40.59255073248711,-48737060.49094333,30.69940958922602,-67.37639274599395,-1.4044930651668976,-0.0030488699053784,0.3322545799571541,7.296196686085048,7.089999993642171,6.834959539064856,1,7.526926657962083,7.02,-3.172413793103457,23.2330466510511,29.202028132464573,3.446700116210016,13.079088036794486,-0.0108112016903694,-0.0114837741658147,-0.0006725724754452,8.494931412564007,-0.0055337967595872,4.659392924005671,33.76269290564301,35493723.0,36.506874306242416,-68101898.63501751,28.56579470736765,-162.6299784323062,-4.533087453084442,-0.0751656420818727,0.2854748879661926,7.12004709969186,7.05555534362793,7.871407761691805,-1,7.542557706431739,7.019999980926514,0.1903015943058195
79,BRKVY.IS,6.459043280243666,8.558569264561033,0.8149765076449248,1.356171457504652,-0.4768827369095215,-1.0405852409942216,-0.5637025040847,14.17313239071856,0.0288987097999814,58.99405351833498,46.44518684232643,49310097.0,44.427727268509926,-97384095.19948351,40.03165615834463,-155.6329854626391,-11.707319199831227,-0.5252426216798058,4.204483679090918,64.56445180958715,63.68333307902018,58.60961791784622,1,65.39209901370299,63.35,-0.9382329945269774,75.11199513450241,78.7798663006603,64.48691772942361,77.39557919116388,0.2715986734148714,1.008338071917192,0.7367393985023205,26.646499067506912,1.0704708501788274,24.41444079238716,64.74587534867827,-9584605.0,64.05175755039271,-139659717.52098438,27.308651347609,155.1335744919007,21.592500484952375,-0.0287984939294183,4.256035279583343,66.61041120486618,67.34999974568684,57.41096703067974,1,62.88524358860861,69.75,9.15492697093583
80,BRLSM.IS,2.428262158643944,1.469613059513155,3.405928308041155,1.7476656511372113,-0.0993803054895663,-0.3359983381235725,-0.2366180326340061,26.473332495748465,0.10459674288326,40.75000000000002,32.24089164501551,83009376.0,37.1716545591891,-180398559.8577871,17.850874070654317,-122.95138996603742,-16.115031024686036,-0.2783516693459402,0.7656488923823636,15.683133858454395,15.640000025431313,17.818079077840377,-1,16.506609670415703,15.46,-0.6426735218509005,15.528315997510068,16.759470620797817,13.78830897916118,12.99111054291772,-0.0224948792524012,-0.1706401864708266,-0.1481453072184254,17.575198088143242,0.4595979747627018,27.215190752063336,44.3669908996783,10462742.0,53.79157089274983,-267650212.7034545,14.952611782508376,-13.554124668704592,-7.303366813375358,-0.0998447030339988,0.850010601432008,16.13730216461553,16.543333689371746,14.945915775868976,1,16.325186557038148,16.5,2.4208527304327987
81,BRSAN.IS,8.392251480312508,5.935736972302981,2.0423990603041102,0.6807996867680415,-0.5932671722955731,-2.122141698612727,-1.5288745263171537,11.947364338708212,0.0244223718864901,3.733333333333334,33.48825061756467,20157548.0,31.43823075217564,-62336925.43036079,10.540571128938844,-187.8198898607058,-9.134615384615383,-0.4071451372803753,12.77891562284961,334.1447768762677,328.0,362.3994549831471,-1,353.137304446429,330.75,0.3032600454890177,27.485380116959064,44.28805638550525,44.21510901978891,66.6235119562394,-0.2011052418435757,0.0987670124481091,0.2998722542916849,12.97344276691622,0.1561349686022812,11.544715447154472,63.24600617863246,21925525.0,44.12391237651087,-79860028.57292777,14.526418243494682,-72.50648728995,-3.713527851458886,-0.4123326516737634,20.170313966752406,375.37702839756594,370.5833333333333,403.305113811887,-1,377.7397320380005,363.0,-4.973821989528792
82,BRYAT.IS,8.266666666666667,8.719228618220306,13.127720118799155,12.238603124015492,-4.096785761412786,-20.79355114808472,-16.69676538667193,12.324674517412548,-0.0135162126728791,14.673366834170851,45.39488564411976,645835.0,38.84564533189141,-5414821.900253797,24.54137959978451,-148.83820537530772,-9.867452135493371,-0.5378848458210261,81.33287109525241,1866.716024340771,1859.0,2101.332684833907,-1,1923.2695815097625,1836.0,-1.5549597855227917,54.16532380762746,65.93432472007326,70.19205302762512,80.80648205057084,15.645701439795532,28.284941544080816,12.639240104285284,23.45964718896145,0.8584164700298381,30.3737344221962,60.0876644562263,-298410.0,61.06068641055555,-6802570.881026176,25.26809259230486,136.48046545640938,14.50179307931316,-0.1393399180104012,118.55142510407242,2109.731860797255,2151.0,1901.222792361446,1,1943.7280962728848,2120.0,-3.196347031963476
83,BTCIM.IS,26.791277119737657,23.260652567638942,27.85959529108889,23.6442813444649,0.022342253786021,-0.0497493282041955,-0.0720915819902166,26.3033180237652,0.3649853815002664,29.999279121800203,50.869723297189786,2883789701.0,49.16660508215048,435776997.4724019,24.98587597782988,-43.17028228458429,-11.250002235174216,-0.1275539083155244,0.1686175434136276,4.920537420025219,4.959999879201253,5.249653128981008,-1,5.09292732093882,4.97,0.6072874493926905,84.6645302582183,82.08079036529392,73.40353618648031,72.46370706883165,-0.0164048000373911,0.0367379479265361,0.0531427479639272,31.73626871174417,0.8101244129414251,37.16328276988192,84.63309400044736,2435626089.0,68.52941839584051,805438821.5544149,29.89480621523929,94.96678990885265,14.25485596325532,0.1752772503433443,0.2030946130082829,5.245060835600382,5.310000101725261,4.717935075688524,1,5.092671053653659,5.289999961853027,-0.5639137000061578
84,BUCIM.IS,3.9761422884656135,2.9282849473161137,9.484426268355612e-15,1.585999273836406e-15,-0.0170174378489253,-0.0504317067449886,-0.0334142688960633,10.614981372615611,-0.0600786531413878,27.062706270627068,25.45278894672764,130789123.0,27.71231220234144,-216250926.3809372,15.03203514960939,-182.2463479219364,-10.204083866896262,-0.2798502740135192,0.1781646743018788,7.174655186477104,7.083333333333333,7.605288074506719,-1,7.5158912618588705,7.04,-2.086230876216977,21.652995525530013,40.21295339352026,11.452858626346703,28.799499526987407,-0.0219478992664015,-0.006580160707509,0.0153677385588924,7.530804541789979,0.2896054455802382,45.86236193046805,38.9428842403751,277996958.0,46.22230847699932,-265523593.62884957,13.489140026104344,-60.74808442961843,-3.656998337082989,-0.2440444632045247,0.2521829872166043,7.721369114173595,7.649999936421712,7.203556134518074,1,7.763464527251888,7.639999866485596,-0.90791402483833
85,BURCE.IS,73.94582538483841,67.4817816326979,93.89518308228564,90.6131967385695,0.1003245758446362,0.296579344545018,0.1962547687003818,24.75372439337549,1.0996528125746137,17.539125742039936,88.61212803556995,112995724.0,67.11195149682342,-167108683.4890985,27.72098476094172,185.07619322848743,20.92020042655501,-0.07667513883579,0.8372155520942881,16.123854156439975,16.766666412353516,14.004753045792013,1,14.92586413860623,16.82,4.797507788161992,19.936006317311872,24.45499063506331,35.99180144677339,43.91058922209387,0.0027328057631715,0.0118099884103264,0.0090771826471548,7.332337705910531,0.1606593786719402,4.0562973891991625,50.50008926430556,166069413.0,38.2922896523488,-189110976.3312973,26.38724598498936,-54.83799312889844,-4.221631900330716,-0.3040626749885343,0.5632862220414842,14.547789285439263,14.713333447774252,15.72676867361882,-1,15.151258577610388,14.520000457763672,0.2762494253585101
86,BURVA.IS,34.41583037818248,39.04530815850675,46.573679428902615,53.96490441149077,-0.1983184031005416,0.3035634539525235,0.5018818570530651,15.4214137839735,0.6459788680113134,13.737528779739067,56.10342119932999,4419443.0,50.911610165122816,-8978086.93009632,24.24746822093612,37.52102466533226,5.912337555527955,0.1324963635329604,5.527758588147202,103.56896599698018,103.46666717529295,90.89477412780737,1,102.12451409734004,103.9,1.8627450980392315,24.56138785391359,21.11759089180094,20.976585112440663,12.506252807110831,0.1250812414795792,-0.3316725578493632,-0.4567537993289424,14.522076684447342,0.4971078310389628,13.34431753832252,46.37650392345504,4678569.0,52.28997109892696,-9971738.40343175,15.788686421812542,-5.161608952127321,-4.1181724259603785,0.0411961370135126,4.83674211523314,105.02180390425676,106.6999994913737,116.22532063866416,-1,106.392735064069,107.0999984741211,4.2843248847382
87,BVSAN.IS,2.785514609968029,3.5489188606693496,0.5964335653357872,0.5964335653357872,-0.3770281966290815,-1.0088650690410206,-0.6318368724119391,20.13041730759451,-0.0050110628348632,19.907763259031515,21.459691637271725,17285032.0,27.81822483137421,-29609426.84728184,16.69926834125408,-166.33684016802786,-14.603479933549009,-0.1857281616805743,3.544367354998057,90.75867189790368,89.31666819254558,99.59842352877344,-1,96.16138811049213,88.3,-2.753303964757714,3.587373287473399,9.504688903996865,3.0242927754546147,11.686546148503014,-0.3511436492299227,-0.8300195363279148,-0.4788758870979921,18.97353884831734,0.1532941871429768,35.793872156291016,33.542392160919626,24665112.0,40.3654074326938,-39224905.35959756,15.015342308611396,-106.78506327765636,-11.175946505480528,-0.0736877328496517,4.960664210964427,100.307555308932,99.48333231608072,113.3966993520856,-1,106.99765010940872,98.9499969482422,-0.5027652240755964
88,BYDNR.IS,36.06743053629395,29.782919608832287,44.54023690263413,25.03779466182324,-0.0299541105022998,-0.0103821451633772,0.0195719653389226,8.04105709448367,0.6799716057522205,19.593345656192213,72.68833714190428,13946063.0,54.30644716591134,-13513069.591942647,19.630319809467352,43.540145217399015,4.359180636708375,-0.0624478267282292,0.8219806603678186,20.71050587048637,20.86666679382324,19.121455115089468,1,20.72653121005088,20.9,-0.4761904761904856,36.95651472563938,47.45302832428289,60.97876839336201,58.31252699807027,-0.019964007811119,0.0515594633754842,0.0715234711866033,6.076280774363108,0.4111111322569775,12.594839277803278,46.54049908911239,8294966.0,46.62356373350104,-24929920.478156038,16.033631199789724,-38.77975445404029,-0.0977394140172646,-0.1027511189442845,0.9340839735244896,19.88001005741452,19.724427532913623,19.121455114417685,1,20.58048597893568,19.737302780151367,0.196082922918328
89,CANTE.IS,9.430431540244944,24.712089506465546,0.0,16.592030453149356,-0.0054672496660556,-0.0103942923203846,-0.004927042654329,8.606624912143083,-0.0635394456341414,21.070394355332965,48.80556828928177,503647116.0,39.64835251499449,-10715421153.607138,26.12983777244934,-194.52325716754868,-4.938274239498084,-0.3044376908845604,0.0622349621277899,1.5857099351486377,1.556666652361552,1.528111657574493,1,1.636525491581068,1.54,-3.1446540880503138,41.25259688876363,55.2972934748486,5.244225890280765,17.807921790367185,-0.0128396446394226,-0.0091632717937639,0.0036763728456586,17.565307938821224,0.3619869594254062,24.66671868086759,60.75900314804079,1092662538.0,48.74115484736599,-12893810316.13112,31.32304241370324,-18.335896761031528,1.2578604092237398,-0.2493041713172085,0.0772418902213556,1.6606389492085207,1.6400000254313152,1.4774970317125955,1,1.6529015116744807,1.6100000143051147,-4.7337301897445005
90,CATES.IS,7.467482988762671,16.678881484325057,0.0,6.307792475758196,-0.3454445019872554,-0.3804466899301045,-0.035002187942849,24.66215082876036,0.2175474259556702,6.795224977043154,60.973785298122266,47925711.0,40.607943641995405,-72910147.63261351,23.610644701373964,-82.03459156194357,-10.748562334453151,-0.2991172736722234,1.310638376111995,28.70048670739721,28.21333312988281,32.290099435331875,-1,30.978279878780093,27.9,-2.7874564459930307,8.602141275450041,18.025676152562145,13.819355502085116,22.992264608033494,-0.0451619855120193,0.0271304285526454,0.0722924140646648,8.033168942192606,0.1311004802876208,4.168640876350324,50.488050052482365,21205564.0,39.66563338306868,-128759844.27379246,20.712976806641485,-111.33981506661324,-6.348118605580994,-0.3351095622904426,0.9969500251545514,27.67101433891312,27.613333384195965,30.56291472391021,-1,29.303295581576176,27.440000534057617,-1.294959398858586
91,CCOLA.IS,29.80486598252398,46.54117847940311,36.67212077511802,57.09588014448343,-0.0688599798017102,-0.073191207402847,-0.0043312276011367,10.174579472767162,0.1203644659744854,0.6620708484062522,39.79426597250723,12232651.0,40.12601398692984,-91189325.14100184,9.01886122938086,-90.05547391337032,-7.532662702956404,-0.0967257943478182,1.5794676019864518,50.06811160925194,49.42333221435547,53.79670732738278,-1,52.24462036011888,48.76,-3.5410484668644937,32.83949547716772,43.57955148815017,33.043982032072904,42.84290236829775,-0.1153471947315931,-0.033343276703844,0.0820039180277491,8.038432932254137,0.2427769357690498,1.0420223813819574,46.445241903999424,24167757.0,44.64549933092077,-84769200.50903705,10.113670812841288,-51.43189724401436,-1.0446402873173284,-0.2082154240890382,1.8729073261956264,51.91656039936305,51.7202492663171,57.06375894995276,-1,53.497862798609255,51.01845932006836,-1.3257590398753738
92,CELHA.IS,9.707055648437024,16.48584178704975,13.759191240715248,24.42219806293751,-0.0390662503960155,-0.0515112144691793,-0.0124449640731638,10.240683449321242,0.1158464584329624,3.876552502822724,51.37569500103442,2165090.0,43.52522898395798,-43421790.02512028,19.808726950242946,-130.02944395736338,-3.455087635890351,-0.1182591834650177,0.9002056979891241,19.971369257805076,19.71999994913737,18.69408537937683,1,20.11902108139273,19.56,-2.686567164179121,8.288169577642266,8.441776292504388,1.8835294004686427,4.494604955555343,-0.0869151117944253,-0.204362545582919,-0.1174474337884937,17.0805156839084,0.0909417800357235,2.2581803691527504,43.7854512250571,-19700457.0,39.71000143193858,-55061939.52717362,21.94231189226216,-127.65282791649838,-10.187794150331673,-0.1404001516183358,1.0213255948652238,19.50938115884034,19.309999465942383,18.69408537926187,1,20.06263016151726,19.1299991607666,-3.0901753668916565
93,CEMAS.IS,50.4398694165831,50.01976730187161,11.355394401008873,12.5756158943826,-0.0752791549357171,-0.2087653796729,-0.1334862247371828,33.82622904034771,0.30111653525431,69.90049751243781,46.898426914411374,678625085.0,52.68991672943375,-651787625.594542,39.97472355647061,-59.61001158085606,11.444143530320346,0.5398885285717557,0.764416906796442,8.519442400632474,8.176666895548502,9.754756745676085,-1,8.61649977360715,8.18,0.1223990208078396,98.14814978339228,87.9076856523726,62.670112612902,43.21118014358231,0.0466986214010205,0.1785630085661284,0.1318643871651078,79.17231283166875,1.0899932374766816,100.0,69.34364058677373,574509111.0,79.21862672001433,-1437165697.3059602,48.97364979198957,207.21373378715307,70.82353479721966,0.222469126916715,0.4773780848449034,6.464158274822738,7.260000228881836,5.6458787140467095,1,5.6707408064652425,7.260000228881836,0.0
94,CEMTS.IS,18.932955898090004,8.742524965991905,42.31705063451703,17.560890724041986,0.1741974621704543,-0.2329741253152969,-0.4071715874857513,65.14652903777898,0.3432360527892945,36.81640624999999,30.8656996519414,184310513.0,41.822781856171794,-210155211.39018416,33.39844381809814,-52.44689079671588,-8.330839935602251,-0.507267180571133,0.8833433396206791,11.277463511569504,11.586666742960611,13.438474841534047,-1,11.31484883463944,11.62,4.402515723270417,86.0131465774499,87.86182382053669,92.59613294773436,95.94858813570067,0.0280892962480215,0.2684643867168239,0.2403750904688024,47.81938873495056,0.9021656641266488,92.330977137342,69.60409331189531,297672222.0,76.68491886684274,-115691109.41599344,47.30577863582312,146.04807111999233,26.20639296499853,0.1640374355513864,1.0191177521673385,16.407480334655265,16.630126214377334,13.549427700749623,1,15.067518309764084,16.666072845458984,4.808882365385214
