,symbol,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,CPrice,change
22,ALCAR.IS,-4.336635880821746,-16.89196893463871,-12.555333053816966,27.843265219140385,0.5733172395403408,71.44420131291028,41.28211664955385,1006031.0,57.84463147257847,-2389054.7171167494,23.807062490414523,-5.935624605850462,-8.966111433494191,0.028333737174285972,70.71716043319589,1112.9817828010111,1138.0,1167.0,6.868131868131866
23,ALCTL.IS,0.14431890328069535,0.535353536315446,0.39103463303475067,13.517249740331986,0.1625363968951488,8.25285338015804,32.23716908268517,13484203.0,33.88469016597545,-28593988.955425825,30.824892175493538,-113.6941774730387,-5.661324001111232,-0.2058251079751776,4.119715095638026,94.44305345639737,93.96666717529297,94.15,1.1278195488721998
24,ALFAS.IS,-0.16137034579096526,0.08318267302679794,0.2445530188177632,10.700758899314538,0.04948931296799881,4.602261456060306,26.218640675445876,54646796.0,36.02990404658499,-266636945.9416909,22.298907512618936,-159.43880683414952,-5.591316423452868,-0.3673332149532209,2.05090606132507,47.38344731824151,46.88666661580404,46.94,0.7296137339055653
25,ALGYO.IS,-0.0064381030063463615,-0.008861434643957056,-0.0024233316376106946,6.018130856969935,0.21688243193234003,10.245901639344261,34.38536669549875,52077284.0,41.542432638515976,-27214780.89184176,24.89115669649438,-97.47731016173276,-1.4444457160101996,-0.12338204348778081,0.4499109975910686,17.733062804107977,17.726666768391926,17.74,0.5099150141643083
26,ALKIM.IS,0.04708928844698707,0.03786095597537065,-0.009228332471616425,9.134573744932998,0.48311634509258683,14.032258064516146,48.40076373636776,69248133.0,43.8812728066063,-40826162.07096171,34.14007211020552,-54.917658186979416,-1.974978573718807,-0.22084694150889783,0.569995316839803,14.604614832338406,14.703333536783854,14.89,3.9804469273742926
27,ANELE.IS,0.13145791903663073,0.2752711308638208,0.1438132118271901,25.151499818578536,1.1586614872632077,125.67049808429122,83.97431844902717,68853323.0,76.30098258665875,-66107414.206867434,32.70507950452792,217.49225276124983,24.618454326150296,0.09962426372560498,0.9929031583561869,17.859300481862036,18.55666669209798,18.78,4.449388209121241
28,ANGEN.IS,-0.007885683543786569,0.0378122530434567,0.04569793658724327,8.014552063240876,0.3161523121986264,7.884231536926138,47.196587105323836,-302733987.0,39.59148383614828,-860643318.3156655,11.508945501032938,-65.58744811113137,1.5553528961334397,-0.2498873472146473,0.42199096181269247,11.148154319662591,11.103333473205566,11.1,-0.4484304932735439
29,ANHYT.IS,0.7459963267573974,0.7500729182789345,0.004076591521537165,20.84398902125181,0.5198018366777692,58.853721129170246,52.0017347975946,23860009.0,48.177816310349556,-1235595.9562972714,17.965821450307175,-11.693836895200667,1.9163781127996697,-0.06464908175465867,4.007349031109626,87.64792085999649,86.93333435058594,87.75,0.5154639175257714
30,ANSGR.IS,0.5267506194092759,0.2097973672883211,-0.3169532521209548,21.94989603318887,0.3136450596693262,44.60227272727273,37.18200600048099,23392533.0,39.99430040073534,6617555.446491175,31.78323375758134,-68.13425264003156,-6.916886807766421,-0.1547258362968075,4.19785795733118,87.10172503086423,86.53333282470703,86.8,1.5798712697483897
31,ARASE.IS,0.043705561977492535,0.6100628065932214,0.5663572446157289,22.330638230985677,0.7649440887259874,23.65346252493589,69.33629077675474,105314071.0,55.5500693952308,-79841832.96258487,28.75561020404944,92.50033013640366,13.216086022766842,0.027564827524613932,2.085638208651706,45.4502643948878,45.640000661214195,45.06,-3.5530821917808098
32,ARCLK.IS,0.22060076812941043,-1.204903152019643,-1.4255039201490534,19.640585390976252,0.2214479600265769,4.840940525587829,22.189344849394413,20331190.0,38.22632664713378,-48252960.28726495,26.643165094580585,-105.17150704163399,-6.283120869240385,-0.1508994054203146,5.00345421497595,123.1190675499473,122.8000005086263,123.8,1.3923013923013983
33,ARDYZ.IS,-0.004617917202891841,0.027374094887306466,0.03199201209019831,16.58430673074657,0.18188952441691705,3.224624404543799,34.58532809066707,33982647.0,34.5490391240641,-101126012.41251586,34.610207730375535,-128.41258684338376,-5.134100126447712,-0.27875654888542406,1.0810593081117326,24.707687776422404,24.513333638509113,24.76,2.3140495867768784
34,ARENA.IS,0.03267498967550861,0.016747645086824137,-0.015927344588684472,17.548655360937733,0.49434845806918337,80.19559902200487,41.16285965213717,45468999.0,47.45184294751879,-20771156.970290285,18.507836876541685,-18.419163859994388,-4.176332484423024,-0.06505447057651212,2.37043413037837,41.431926212736364,40.97999954223633,41.3,0.830078125
35,ARSAN.IS,-0.03576700815832675,-0.002923781047852944,0.032843227110473806,7.101375177627409,0.6269896063853735,101.05042016806729,62.247220890557884,54131025.0,52.036151088498265,19841914.617361598,19.91179945089128,8.917056985565956,3.388089645387849,0.06684071859026487,0.8065951244347676,20.038995706043668,19.986666361490887,20.14,2.9652351738241434
36,ARZUM.IS,0.011064239577865537,-0.031574595797111055,-0.04263883537497659,34.383445163528094,0.22371470835785462,0.8676036786395981,40.79978758728219,450927936.0,34.20498142165736,-168927024.25690642,25.83578123678429,-90.85419567288626,-6.865672406600053,-0.37606085733461647,0.1682175061806997,3.144147992375898,3.1266666253407798,3.12,-0.31948881789136685
37,ASELS.IS,0.778590513393663,0.7126180630110177,-0.06597245038264526,18.54561619956114,1.082096474814328,26799.99999999899,61.66022699138385,1887588291.0,69.05437383590915,424215784.79186,39.75680074074124,183.73333429160414,15.25278793250725,0.09340444691268328,5.076518329323238,130.78214892219097,133.63333638509116,134.5,1.6628873771730834
38,ASGYO.IS,-0.0011276927518018274,-5.7510041535993595e-05,0.0010701827102658338,5.844904236549368,0.44853298971702543,10.300429184549339,38.723339349480895,-17731378.0,47.825219075527784,-257145695.56078586,18.25658770405521,-14.531324499211808,-0.19120896453854153,-0.13924563836477372,0.31548837475410957,10.335101257231367,10.453333218892416,10.44,2.5540275049115824
39,ASTOR.IS,0.0743998871781365,-0.42512125925922284,-0.49952114643735934,17.470280619940205,0.3412850582581523,125.68965517241375,34.3597540143557,446187093.0,45.72606081548338,-330015883.8406992,21.436372113939246,-87.94813840649766,-4.690431586838937,-0.14477409280925915,4.698037559757434,99.46009070684653,99.78333282470703,101.6,5.668226729069148
40,ASUZU.IS,-0.05250661680574567,-0.1551549256923429,-0.10264830888659723,6.985417688926089,0.18952796105421824,4.335047759000739,58.45527470582823,37787624.0,43.5593710871212,-94663276.60328984,14.731525336034824,-137.77588245517586,-4.765883796792478,-0.43823324365473,2.0617346339564464,57.17124788466138,56.76666768391927,56.95,0.35242290748900285
41,ATAGY.IS,-0.04144244824842427,-0.051451593895776124,-0.010009145647351857,9.04788040547812,0.09649359346425943,12.28070175438595,42.56120830294125,-3655638.0,40.28383375250162,-34248383.465254344,17.18951244484608,-127.91282389117247,-4.225350473085161,0.12245276424623201,0.4486530218096805,10.288397540427125,10.166666666666666,10.2,0.990099009900991
42,ATAKP.IS,0.18525808689135465,0.4974738189339361,0.31221573204258146,13.335950542900093,1.0248147968995678,50.107372942018614,76.1793897160788,9856803.0,62.10917118240029,4836033.780753538,21.774055246683684,175.9443156009968,12.000002926343107,0.06603771542502407,1.4790339187976436,40.18133873001315,40.766666412353516,40.88,-0.24402147388968842
43,ATATP.IS,0.3683707741686135,0.6202061463217201,0.2518353721531066,10.473585785996661,0.5212322711943658,6.375646180356114,52.17406693836361,11290520.0,44.14948163691706,-30689319.322745066,27.449986099119155,-23.216794779890094,0.0,-0.27810938297108434,3.589858320142161,80.91719052854464,81.66666666666667,82.25,2.492211838006231
44,ATEKS.IS,0.3869444179172783,1.6177850093972772,1.230840591479999,37.40068263632154,0.43300331021037897,8.281249999999996,61.040995849661336,1485780.0,37.796133059932544,-2618995.827304211,27.005255448549235,-38.80344218918866,8.393917179167326,0.03378335245547644,5.78714399199695,81.9694736086089,80.76666768391927,82.0,4.725415070242667
45,AVGYO.IS,0.032205125044634325,-0.07780175000959015,-0.11000687505422448,29.59694357268813,0.5262660387657652,45.51886792452834,13.99443285934868,-2575671.0,54.96405408898348,-79909513.60194063,18.15948509543958,-20.171167224134877,-4.4133460613096585,-0.0730922760603022,0.5450555268393261,8.44756598211447,8.65666675567627,8.88,5.9665871121718395
46,AVHOL.IS,-0.16786025155659112,0.6488306445359302,0.8166908960925213,49.7614461237771,0.8135885965972592,435.86956521739137,72.45016132773875,54969843.0,67.41267805461979,-53187573.15945673,42.3658924429399,100.59158023870353,23.413330078125,0.12679764732241525,2.7787570868723805,45.53117649937256,46.800000508626304,46.28,1.8934390136503776
47,AVOD.IS,-0.020551397891415905,0.03316160993149067,0.053713007822906576,43.97916008787005,0.7535686383371801,68.06722689075629,76.17048580636825,100166433.0,57.78001143632186,-434184834.1161874,25.67182254345902,55.265441928507286,17.82945937014615,0.14844600063764005,0.18872716198184034,2.9714502971506023,2.943333307902018,3.04,9.35251798561152
48,AVPGY.IS,0.09423429893897461,0.06775316521871377,-0.026481133720260838,9.926738351470679,0.3541351964455699,118.77256317689537,28.360885328583883,171008424.0,43.09078767898832,-42396432.92669904,28.01468052685171,-69.32163722172974,-2.8545914289025833,-0.2199390846632905,1.963582342128259,53.9936106993267,54.333333333333336,54.45,1.96629213483146
49,AVTUR.IS,-0.01026621054757923,0.08689398765560069,0.09716019820317992,15.046244353758157,0.7144733467961875,18.13842482100238,59.24060797688411,65513778.0,52.31134378341741,-28678696.99227395,19.728245368875136,59.82481598291243,6.370664314269941,-0.05406620629112083,0.5144296323581989,11.04359058434291,10.973333358764648,11.02,0.36429872495444826
50,AYCES.IS,-0.9392262722962891,-0.42492280850509445,0.5143034637911946,7.469962500972834,0.29088173237725307,11.085844229675953,63.346960567067256,794649.0,45.510568745474764,-5116220.280973163,11.765345746384007,-79.12335831117517,1.1527377521613833,-0.1576090026302914,17.678797477126242,441.20588235294116,438.25,438.75,0.4004576659038861
51,AYDEM.IS,-0.07499181610499461,-0.11967401434575686,-0.04468219824076225,15.940205232170154,0.029790593879618226,1.215521271622244,17.943043109723654,-25032438.0,34.1623872859465,-82120732.27590382,37.890514749796175,-170.40360532638005,-8.021687741920545,-0.0753404549719875,0.6168555211881295,17.200374934059127,16.899999618530273,16.97,1.5559545182525225
52,AYGAZ.IS,0.4832861651700293,-1.0988068991583777,-1.582093064328407,26.723444225352353,0.26968822773528855,4.867256637168148,35.71992232267477,-6601685.0,37.25920485995494,-10218173.034626024,19.098048668902276,-73.36492622660926,-8.623093805366828,-0.1341879231679392,4.913781826966796,130.5831636038078,131.26666768391928,131.4,0.4587155963302614
53,AZTEK.IS,0.012776982546726753,-0.0937991258072598,-0.10657610835398655,12.5336573322499,0.3404609858965897,2.8806584362139938,30.698168522638557,15483809.0,45.350770327762845,-117310479.11371718,13.048144516233636,-81.48783057912144,-2.1739157066863406,-0.21856958028425125,1.5500028568295379,39.11602388966156,39.19333267211914,39.6,1.538461538461533
54,BAGFS.IS,-0.38610372108910185,-0.02071914696505406,0.3653845741240478,53.408223138172986,0.6052748699402456,143.9922480620155,62.21413157877294,53606026.0,55.23437775913203,-51444332.77659486,29.72638174684787,19.38428691406143,23.872281303091334,0.004710658479293187,1.6000201798628155,24.631024283279512,23.96666717529297,24.44,2.6890756302521135
55,BAKAB.IS,-0.34463784918505125,-0.038193882245916244,0.306443966939135,34.45088960036612,0.49443572202881914,17.565155301677965,9.255825227643891,-22112898.0,48.24101136721119,-26868103.901112776,25.35023528835312,-13.842429346144954,9.3837547454147,-0.39434607888644796,2.1891177783743903,31.78237299890112,30.93333371480306,31.24,1.1658031088082943
56,BANVT.IS,-0.6311702853724466,-0.93966539181688,-0.30849510644443345,18.806352171119915,0.24504865418636254,35.16699410609037,50.05721971582335,10994255.0,39.31176900463457,-19669931.450799298,17.837666202489878,-80.20506542726694,-13.219733131306054,-0.09572469180058706,11.990912349126907,244.7379289514878,242.76666768391928,241.9,1.2133891213389036
57,BARMA.IS,0.006172648439149529,0.02375775232839375,0.01758510388924422,15.635885605686134,0.8021189294001042,66.00000000000001,55.135978402434795,33537668.0,56.64546742200281,-62952882.8271931,12.86638035446666,77.73642360816112,5.413109995659287,0.09048703392114957,0.8873404988265675,18.08132843265185,18.3766663869222,18.5,3.3519553072625774
58,BASGZ.IS,0.011100861061560195,0.03900220503636881,0.027901343974808614,5.619845148658239,0.3852919031214216,114.72303206997087,19.455216193356286,46334888.0,45.25162982309986,22696587.370523054,29.334848379528665,-37.07404873644774,-2.2922614179784415,-0.047911391600882966,1.0082038162119107,27.33468562159045,27.293333689371746,27.28,0.0
59,BAYRK.IS,-0.030271510221476783,0.026166178328283857,0.05643768854976064,10.500749364286504,0.5820978858269752,3.3069849975802508,71.71840928329475,-177592378.0,52.397261228484574,-424320473.907961,28.252304314184993,16.416110626127406,1.9487772790162328,-0.2153522099549488,1.0237777432226147,18.39927990199586,18.339999516805012,18.31,0.8815426997245135
60,BEGYO.IS,-0.03524994224515601,-0.09407284331484478,-0.058822901069688766,24.35360153224592,0.8444405652096992,36374.99999999754,71.70332267740542,2195963941.0,76.28990582689295,887680797.6426784,52.425314767431864,102.51466718831657,8.730649416203677,0.4324737794163777,0.5041128826129991,17.140111466692137,17.456666310628254,17.56,1.9152640742890137
61,BEYAZ.IS,-0.05723045193890093,0.10106438291141297,0.1582948348503139,16.159057993558637,0.5489208456600371,23.525073746312696,62.32150037958201,66735003.0,49.02265283237391,-67524827.59537217,24.49429497267422,17.809084270957744,-4.429297395461777,-0.14336190836193458,1.1291902838919596,22.66448320191482,22.50666681925456,22.44,-1.405975395430581
62,BFREN.IS,3.9424113508214877,3.5782389868297235,-0.3641723639917642,10.728301074231357,0.7152932832940609,19.76284584980237,69.03303041328331,-1617429.0,53.327082148703326,-6273958.8987991195,18.704431285788797,64.21877988143099,4.647560030983733,-0.4268192695868448,29.16523584536421,675.8169371196755,676.8333333333334,675.5,-1.4587892049598872
63,BIENY.IS,-0.1423624252368853,0.10218723473431757,0.24454965997120287,21.75175482993853,0.7353703721669647,161.01190476190456,74.73167771927714,-5961777.0,61.54007411808138,-116271115.17169806,35.15127159948132,65.56458257564528,6.960948143325106,-0.12763955602013888,1.710739904577317,37.89154123534537,37.93999989827474,37.8,-0.7874015748031593
64,BIGCH.IS,0.022871015490748298,0.15975252113362548,0.13688150564287718,11.772893744704525,0.5041504317231197,44.51718494271686,53.18270319860956,-173564.0,46.65322065368581,-16772449.086591635,13.934534326056193,-12.592574653309933,-4.24459866982326,-0.0912765042365031,1.4184835559657696,26.73131872142304,26.53333346048991,26.62,0.37707390648566985
65,BIMAS.IS,0.30909779250102476,2.584939290010537,2.275841497509512,7.271367833664915,0.727084523104299,57.526080476900155,53.49633162957533,46893674.0,48.5698100391091,-141029879.53816003,15.352651268249275,19.626103752758958,2.3756906077348066,-0.07018759763517878,17.125849431405804,455.23453346855985,458.75,463.25,2.9444444444444384
66,BINHO.IS,-3.1023484745355145,-0.10853031663102453,2.99381815790449,32.52676904967035,0.5375445640384068,22.08013640238704,59.55211211449962,12565809.0,51.49095492415893,-41544995.730494685,26.28600370727078,18.4486172221662,5.437400970182232,-0.031447790656707955,18.070240892243923,267.33843813077914,265.0,262.75,-0.6616257088846833
67,BIOEN.IS,-0.08159283440253674,-0.12628947215100195,-0.044696637748465204,18.408614914981758,0.6596236031721098,153.5714285714286,29.926522895012678,105931375.0,57.16814100047397,-58355616.61334907,14.367079333482797,14.815113403991122,0.7767976316873141,0.1362547325400022,0.899827616754944,18.975141621990087,19.003332773844402,19.46,7.2176308539944944
68,BIZIM.IS,0.0711925375539112,0.16415571990461775,0.09296318235070655,6.342250023938091,1.0537953996606793,25.355756791720562,59.5105352590907,3042721.0,54.74693553043676,-5207940.257294285,13.70062789080569,130.64455676330255,4.716228151824948,-0.06830070526808016,0.991352631186947,25.779635255283562,26.020000457763672,26.2,1.4717273431448463
69,BJKAS.IS,0.03100328514031038,-0.01647031174401614,-0.04747359688432652,88.80607277305019,0.22642447136930094,0.030726686126900906,18.197697292761223,59118471.0,15.374944120518785,-1403736635.925045,50.1016383351132,-82.80141848137932,-18.735504923169103,-0.32216684154282915,0.1464826305227279,2.036408383512594,2.009999990463257,2.01,0.0
70,BLCYT.IS,-0.0600440040072811,-0.005193491393822851,0.05485051261345825,10.63153585117242,0.4575772160357966,14.04320987654321,62.291300149952484,31357331.0,48.36233865852238,-17316380.09210391,15.685961122073593,-32.02977713441761,2.4716090778835924,-0.05561166079368142,0.6478362090605445,15.469786954458055,15.25333340962728,15.34,1.1206328279498967
71,BMSCH.IS,-0.1395925241571124,-0.14762428249964665,-0.008031758342534244,31.717938123291677,0.4315087626894865,175.7173020768121,47.84150074157784,70897780.0,52.48150410226026,17252149.988010623,24.43758889769314,-5.271463247678496,-9.01408274763514,0.3709539161378207,0.8480495303419728,13.053610578270037,13.019999821980795,12.92,-2.0470053070507976
72,BMSTL.IS,0.03945936322429103,-0.13982967207962504,-0.17928903530391607,9.808960651039943,0.7555812774349798,2918.5529411764824,59.27113762271542,177816304.0,62.28543614348274,-105090459.356197,18.10501410086438,75.57277304188032,2.2675737746041493,-0.36069359695428127,1.4370208397056257,44.88468502501203,45.07999928792318,45.1,0.8497316636851604
73,BNTAS.IS,-0.03210123820156899,0.05596922569632645,0.08807046389789544,10.285894927736543,0.41678691979727234,8.004778972520906,44.994382540159094,13735970.0,42.205816034160456,-135597332.4635977,31.792361366636015,-48.02115074431263,-1.4184383971608912,-0.09448781004686511,0.2589503750606762,5.513235220802725,5.513333320617676,5.56,1.645338208409508
74,BOBET.IS,0.18773317532043576,0.5807814883995811,0.39304831307914534,35.63235599650811,0.8975763874997522,32.426035502958584,80.33979162521024,7762513.0,62.625874691794024,-123961359.81040351,30.62429843094838,152.84410790752617,21.95121556558245,0.0335210366236896,1.2378392876000095,22.881653091244956,23.666666666666668,23.0,-6.504065040650408
75,BORLS.IS,0.22182125030297628,-0.4296534384788592,-0.6514746887818355,12.478322225663575,0.516610397460648,992.2314049586781,56.23238997138484,38422457.0,53.59858340336658,14584106.428760068,18.981342245881027,23.640664496888398,-0.5485463429839244,-0.04947151697885596,4.042195527119714,88.91364094887012,91.08333333333333,90.65,1.0590858416945403
76,BOSSA.IS,-0.027062484296628275,-0.060415867593810124,-0.03335338329718185,15.48874775168691,0.229845712899332,14.925373134328373,39.12010887915105,379905772.0,42.562340510870456,-151057865.25918186,19.411488358880128,-84.73266514856721,-10.734459890316677,-0.03788793740027966,0.2860160773246144,6.330710011128238,6.300000031789144,6.32,0.797448165869219
77,BRISA.IS,0.05944371624233241,-0.07134464613442526,-0.13078836237675767,5.035057984562556,0.4660235299511554,15.631691648822263,54.086618012617336,711230.0,50.202890827506366,-14620278.270529771,9.650305718980716,-42.721694844986935,2.0945540826801703,-0.19757060686017275,3.087424240367115,85.49533567757442,85.08333333333333,85.3,0.4711425206124664
78,BRKSN.IS,0.01152696499221337,0.024171753173613142,0.012644788181399772,6.134445050792563,0.23421293265905535,7.543593631539054,48.276591563430934,6882003.0,42.87834723959151,-20897176.41087547,24.340727660795608,-126.09736134954895,-4.221631900330716,-0.12725961968577687,0.9543954006004691,21.885030936034163,21.706666946411133,21.78,0.36866359447005337
79,BRKVY.IS,0.021415449497053485,0.5132001417247175,0.491784692227664,19.162708506987144,0.7781784247428687,18.631756756756758,67.51717773805838,-13741388.0,56.109055883032774,-139950483.2376343,20.951505750340967,92.72394137609514,11.594198591892981,-0.0656664242881553,3.3799674559402244,61.61931989255832,61.916665395100914,61.6,-1.3610888710968827
80,BRLSM.IS,-0.1451432279869154,-0.2148812525972219,-0.06973802461030651,20.019624302762757,0.40398423708313064,32.84072249589491,55.34747412118703,-5325486.0,50.92346539933327,-214706727.14352864,17.196432459375984,-47.70299625545251,-0.5524870934912229,-0.024875304106971103,0.8979785277449264,16.164452533451104,16.013333638509113,16.2,3.44827586206895
81,BRSAN.IS,0.2278101155455644,-0.5648527309860114,-0.7926628465315758,12.638102685697165,0.6840379130194872,23.246492985971944,59.54160886677069,23218211.0,54.326183779856024,-57382273.05616873,11.542190257160295,14.019388516032945,-0.3875968992248062,-0.118402731973973,17.052152581646272,372.59558823529414,379.75,385.5,7.009021512838309
82,BRYAT.IS,4.672267917694266,-1.7946117863809583,-6.466879704075224,13.171319927615025,0.9510095299771185,23.68024132730015,47.8323297624999,271043.0,61.1930330963651,-5468036.174292881,16.40454436432535,73.41564666001116,2.092868074648186,-0.1506417699235258,85.86630435513743,1903.5776450135886,1946.0,2004.0,6.937033084311639
83,BTCIM.IS,0.002549467273141287,0.06693867098323508,0.0643892037100938,30.394231368009205,0.8328102301712498,49.05274805507521,78.41573608708339,2313168386.0,65.61392772543587,715167003.9034351,25.28006045687024,111.3092688374677,18.881117715200833,0.1717107014720939,0.222057800675588,5.113549676434747,5.149999936421712,5.1,-2.857142857142869
84,BUCIM.IS,-0.013653260344262296,0.01666969311434099,0.030322953458603287,13.568650710816415,0.7126590315510721,109.21052631578945,67.75831743803163,271627272.0,55.69415580437678,-132940043.50926344,15.867903051334496,91.44542824727094,2.8720662064129745,-0.0247024187995744,0.2693561793884671,7.793245461601273,7.9666666984558105,7.88,-1.8679950186799466
85,BURCE.IS,-0.005571413465402418,0.001733225896356938,0.007304639361759356,5.628575535905401,0.09300743343730394,4.721030042918456,24.94907728288418,144766181.0,37.768615257078814,-150208012.89232817,26.269532283029935,-127.7134761459034,-3.7499980393208707,-0.15608830116126646,0.5555832455389978,14.659269704296428,14.59666665395101,14.63,0.8965517241379395
86,BURVA.IS,-0.4354867036155604,-0.7508054139016178,-0.3153187102860574,15.211797343681445,0.32375831848538034,9.966960352422904,44.98869790797012,3022023.0,44.92111128656882,-11288839.758637646,16.719809350121228,-60.59177570303589,-9.407667913465655,0.12228397808564388,4.992866637305686,104.41247420088514,103.33333333333333,104.0,-0.19193857965451588
87,BVSAN.IS,-0.6683186390073044,-0.7566550204832084,-0.08833638147590409,18.140535493589905,0.23650929845883417,59.79020979020979,56.67494559593761,18149439.0,41.55134784408422,-31482816.791181695,16.271889394649744,-80.89684174794472,-9.417040358744394,0.047735326174141675,5.385823245572933,102.73509169108485,101.03333282470703,101.0,0.0
88,BYDNR.IS,-0.016490668097109293,0.07075205070133628,0.08724271879844557,7.4109784860651295,0.5307363963376234,14.608695652173912,40.473038683563026,4970672.0,46.52801799222753,-16558989.687486738,15.490802187758685,-3.9082556724861393,1.3875063184466885,-0.270818236938804,0.9429907831594331,20.56079051654189,20.453332901000977,20.46,1.2871287128712883
89,CANTE.IS,-0.007441706757911568,0.005493733208105617,0.012935439966017185,22.954970427387977,0.6697279538839415,42.38171492454909,63.04184305272566,4342226.0,57.22568462948263,-10472860197.49341,31.126134028637086,60.732969960585564,9.803920193664455,-0.18800149851627665,0.08304450534806193,1.695131845213095,1.6933333079020183,1.68,-1.17647058823529
90,CATES.IS,-0.04582315206248301,0.06905895088697911,0.11488210294946212,7.487620899895736,0.24291328048279107,5.602801400700354,42.560667476374654,44158130.0,42.49883602680787,-83995173.19001235,23.6682673070727,-87.10005202744162,-0.4989286967676558,-0.10082941941552344,1.076005862620047,28.032637122194856,27.866666793823242,27.92,0.287356321839094
91,CCOLA.IS,-0.04477414297201546,0.09457331657369675,0.1393474595457122,8.75207338556245,0.4277013122665876,1.1576524741081706,42.51020002419798,33123757.0,47.861629768242175,-76726733.14974196,11.756193890296984,-24.351280596977375,1.145035222613059,-0.14495381418661216,2.030601452685211,53.44832655962776,53.11666742960612,53.0,0.37878787878788955
92,CELHA.IS,-0.13165609508266288,-0.14878278357066083,-0.01712668848799795,15.568783658032245,0.31950546439387284,6.110223642172514,62.309851770590356,-11686679.0,45.754528967267404,-49605206.592997,26.99794654198851,-66.9721800410022,-1.08481860579027,-0.13254055978021778,1.0665598057788905,20.1837827322691,20.089999516805012,20.06,0.8040201005025116
93,CEMAS.IS,-0.05665204452802075,0.0854205611307357,0.14207260565875646,85.63651034064053,0.6904762359082238,209.56521739130426,70.14855072123021,576857598.0,61.95394485007797,-1017453658.1723717,46.76707227930515,66.06607217183364,25.505043997860493,0.21543206908560195,0.4215057605544619,5.230851867377879,4.9966667493184405,4.97,-5.513307984790872
94,CEMTS.IS,0.0016605732491456193,0.18790275034334392,0.1862421770941983,57.97227041673563,0.9451408292026722,inf,91.6261023813595,364864763.0,76.98860277142816,-30846796.95088449,41.55112624180727,117.87501303390154,22.062175084632273,0.2108097478055244,0.8818922053378719,14.92986831026677,15.533333460489906,16.1,8.417508417508435
95,CEOEM.IS,-0.24115872853782572,-0.7363909489075531,-0.49523222036972736,21.860056562765685,-0.049391199673320264,33.440514469453376,30.079197662944786,94811099.0,39.320261903706246,-5823148.560167887,19.640863429863437,-226.8496736299581,-15.777528684649363,-0.22570548347637823,2.1740135186849057,30.741359302528487,29.566666920979817,29.68,0.746775288526802
96,CIMSA.IS,-0.025601009671998853,0.06401843819312047,0.08961944786511933,14.298971915036422,0.38001090611420374,195.4070981210856,47.581867602125484,365681718.0,46.57685366976041,13019900.800718734,17.477740967292966,5.0474707098524885,3.238341990247486,-0.19859523430380907,2.4063956953426637,48.76300143228342,48.93000030517578,47.82,-6.4187866927592925
97,CLEBI.IS,-10.779911969101832,-37.19193076886211,-26.412018799760276,17.600823499811078,0.5568899262144887,262.8888888888889,53.3176295566532,3113100.0,59.666323997835796,-598797.3480056674,28.34873850409585,6.191086373628507,-7.142284815285903,0.08723746192869752,144.0054307151948,2776.3281155909294,2813.3333333333335,2835.0,2.1621621621621623
98,CMBTN.IS,-13.692508497144708,15.392855376880675,29.085363874025383,30.52561240830372,0.701488053183771,40.131578947368425,69.64448539254381,804045.0,57.698576320051664,-2113203.654894783,23.595299042227605,59.54223962602075,13.675213675213675,-0.1270546076456582,163.97019214099296,2669.9584178498985,2673.3333333333335,2660.0,-2.025782688766109
99,CONSE.IS,-0.013192141286118682,-0.003035698667447212,0.01015644261867147,16.914122459275866,0.5575266911281174,7.16666666666667,60.71119993813248,236759667.0,50.849553121286796,-335824495.85634243,14.125975973054237,8.864098923138481,5.769234648823175,-0.06515255504925027,0.11405617514938611,2.7621298186919265,2.740000009536743,2.75,1.4760147601476037
100,COSMO.IS,0.09616148963368631,-0.46120367800532014,-0.5573651676390065,13.725460161632045,0.25721123982305516,11.661341853035163,37.46335195455238,2594323.0,42.8839186026184,-154142.28575251807,18.26551946598838,-92.5563223828527,-2.1032475911426376,-0.0162126125806163,4.82335548893397,102.25760711762774,102.16666666666667,102.4,0.39215686274509665
101,CRDFA.IS,-0.109039426024913,-0.054257757372035365,0.05478166865287763,45.14751076545211,0.6316660039307477,79.62577962577961,62.51044518280878,-42805443.0,57.72870720707128,-300256682.2454596,33.18164975067641,17.94328957421512,-3.176341272924351,0.23437910220885694,0.7005582319453245,8.701683649910391,8.503333250681559,8.84,10.63829787234043
102,CRFSA.IS,-0.03600179476225514,0.03892948806791674,0.07493128283017188,9.127784247978909,0.1229607626398951,2.9472241261137646,44.54998792399513,3413172.0,35.441893326537055,-15724682.197621282,40.52596809384097,-141.56373509394828,-3.2435667019218792,-0.1194801083710054,2.645045289304778,79.2634896438939,78.63333384195964,79.05,0.4447268106734459
103,CUSAN.IS,-0.055979204613117534,-0.008489518096465976,0.04748968651665156,16.345223365744502,0.7769151659236985,109.72762645914389,72.76573309098768,36593723.0,58.384838971854286,-2911432.107877542,15.956673546371832,86.71544625458127,3.668122998168862,-0.01780774676737718,1.3838167702554893,23.021054923655296,23.71333376566569,23.74,-0.6694560669456062
104,CWENE.IS,-0.11024448398258017,-0.07595303949944071,0.03429144448313946,12.88817609555627,0.05690166094033512,4.03459011985013,53.1858297645464,-42066287.0,37.07062512018816,-502347942.8960662,14.05369863334964,-123.92020752953518,-1.7305357315471686,-0.25579898959239994,0.7191772329619162,16.305669130708335,16.076666514078777,15.9,-1.851851851851849
