symbol,price_change_pct,current_price,start_price,current_RSI,rsi_change,current_ADX,adx_change,current_MACD,macd_change,current_MFI,mfi_change,current_Stoch_K,stoch_change,current_BB_B,bb_b_change,YF_pct,trend_direction,BB_potential,BB_downside,period_high,period_low,period_volatility
SAHOL.IS,3.5499015026278835,77.30000305175781,74.6500015258789,47.830567992741685,14.0515107881914,20.885123915949247,-26.712315303595854,-0.6380630240436886,3.918511990175631,45.50741538815113,-0.31102909715943383,57.864836582495826,45.48545394400737,0.5695057284390844,0.40985626279780685,16.33734299174838,downtrend,4.947736806860892,-6.545416839344553,80.6500015258789,71.69999694824219,2.2787513014447858
YESIL.IS,3.5211319039915256,1.4700000286102295,1.4199999570846558,54.023369947313064,9.978748140262347,30.86775432776608,15.772409545287802,0.0026760509755034967,0.021195222405513192,82.82323279969557,37.14931554065242,49.12280811827566,44.12281407873871,0.8869080286282696,0.7006680415883242,42.10527306448091,uptrend,1.004149606620297,-7.874903383973364,1.5700000524520874,1.3700000047683716,0.03347820752254864
AVPGY.IS,3.4653465346534684,52.25,50.5,42.3820006868002,6.745626751465338,16.284536965587733,-16.377455088281643,-0.31460202423364336,1.5096353974125236,56.49776174428399,26.77478532736678,13.422875261347047,-4.662523548001312,0.29170810467192376,0.22181384105982888,16.981022623414173,sideways,7.1914398750921205,-2.961775095356034,55.95000076293945,49.63999938964844,1.3607178510144093
ARDYZ.IS,3.426787968492495,26.559999465942383,25.68000030517578,45.891902084757234,0.5740098687672628,25.371572343670454,-5.255710204859145,0.20441936035821584,1.2550860151606642,60.96097322540803,10.565741244434925,27.845978171471728,-12.062513686691346,0.34818800039290915,-0.1853322186973017,28.75536313803819,downtrend,13.934639482848521,-7.443671274314978,30.920000076293945,24.920000076293945,1.4563965910377004
BFREN.IS,3.4220532319391594,170.0,164.375,24.770426982504837,10.652678471357534,42.23805469587525,12.594202122970398,-77.71360434409891,34.56176875950027,54.23007392879764,-14.07940687954057,16.535629801507127,16.187993982359714,0.3808425457771877,0.3816402707518553,2.841279240676404,downtrend,18.243760295723675,-11.221701472194257,217.89999389648438,152.60000610351562,12.848143510927724
IHYAY.IS,3.398066679891576,2.130000114440918,2.059999942779541,50.21405915241966,13.435181981132502,13.239657688554422,2.8135212107416088,-0.011810512226126058,0.05641826195614286,58.186834814907144,4.041046371761446,42.307745211225104,36.91168625205832,0.7668390371101481,0.6866988248283263,17.391312235018503,sideways,1.2306950399522787,-4.047611520025651,2.2899999618530273,2.0199999809265137,0.028837157066906666
TTKOM.IS,3.373951458744573,55.150001525878906,53.349998474121094,41.85986905318655,-11.705736595017925,27.135091066316235,16.93013745611667,1.201200798804841,0.5113286131529051,51.10808631763012,-10.371220034286985,35.47993705321591,-16.043616849187025,0.19989007150066188,-0.4326060114842891,57.821236908024034,downtrend,16.472495536389143,-4.115294902962674,62.70000076293945,52.5,2.9122823206725705
KZGYO.IS,3.3542945084253706,19.719999313354492,19.079999923706055,39.750011481081735,-6.308899473525528,22.924742220428726,3.371624863457395,-0.0008860824806333767,0.353470500417977,54.38149442122876,11.001078932648632,2.398003528900802,-27.677205287543888,0.15727525166752362,-0.19799996868771022,34.353256326680246,downtrend,21.178692671805564,-3.9525173866535646,24.440000534057617,18.399999618530273,1.27115497558569
IZENR.IS,3.322255978385491,6.21999979019165,6.019999980926514,48.980892420570335,-0.6995552641810932,31.45700495346924,2.4922711157281476,0.0741542737896026,-0.17306539300546486,68.1080652006014,10.15931218317089,28.750554048112125,2.228127496765026,0.36485689890305895,-0.03535034278791649,58.709669381100724,downtrend,6.384768589440815,-3.6677197055809296,6.909999847412109,6.019999980926514,0.1603770246759312
AKSEN.IS,3.3099904699344096,32.459999084472656,31.420000076293945,45.39105116692714,6.370740002345734,22.08494725653532,-25.115827114301734,-0.0056366387836988,0.7986871342340862,49.915858153076464,14.49010602926915,33.5778410072773,16.424213903486606,0.38000022056095717,0.2989309226686814,31.749995172022622,downtrend,8.849888127584782,-5.4241300593118265,35.15999984741211,31.15999984741211,1.18842821774825
MNDTR.IS,3.294575219400553,5.329999923706055,5.159999847412109,42.54952596088233,-2.428383023996922,28.44797969697258,11.609816581147168,0.03672619549863487,0.15013751101337824,59.97359019977673,20.173375720911203,14.276424239633966,-2.443146985520494,0.28021047518455083,-0.03237575477794835,35.92813636057339,downtrend,16.49740839771743,-6.422358880011836,6.400000095367432,5.019999980926514,0.3133398364630482
SNGYO.IS,3.293417255723563,3.450000047683716,3.3399999141693115,47.03619280117681,-4.175841800980692,20.546537040684967,7.774202427064175,0.027195488552026248,0.031380213374351484,46.32388632302921,2.395055281771228,10.491806042014046,-31.1911674526145,0.3207904129286532,-0.13653820557643537,54.95496037311859,downtrend,11.699650914962213,-5.525740389376422,3.950000047683716,3.2799999713897705,0.15242857989763
HATEK.IS,3.0833323796590095,24.739999771118164,24.0,41.2457397705541,-2.283147699804374,18.64034184527087,-0.166592885614957,0.39361120894674073,0.4873507592188915,41.735848163574495,18.680746134921097,22.930362817564752,3.901484629088081,0.24024976867646333,0.1446633842401585,42.18009055612662,sideways,27.298525913548133,-8.632395576258123,32.459999084472656,23.479999542236328,2.280059879141969
BASGZ.IS,3.042960751295065,34.540000915527344,33.52000045776367,57.92815380221797,-20.14698998330966,34.61419207121182,-1.3889922529332424,1.2020301836069933,0.6506658976587971,72.75863271352434,-0.8332456255173639,61.31367585157785,-25.14050257137172,0.5942744279018158,-0.7707420822673147,79.9671710544036,uptrend,5.482381337739728,-8.030154511031018,36.97999954223633,30.65999984741211,1.1971192375578288
OFSYM.IS,3.038105820133885,40.02000045776367,38.84000015258789,48.46693667069779,1.1340102453589296,38.03893326579076,19.80197249952027,0.12138540684634336,-0.01321194853352381,56.2837173780835,5.787875266947665,22.737614322598393,11.82317083339132,0.4237877842301577,0.09046879943690844,39.12430067250204,downtrend,10.088383603022134,-7.419720749718206,48.63999938964844,36.939998626708984,1.7971917725554936
KONKA.IS,2.95225697928454,32.779998779296875,31.84000015258789,47.76359436993725,8.948306564756514,15.70289494659359,-5.0356240984701035,-0.30264090596315185,0.26571786249184015,43.28374765824554,-5.981056723230381,23.810193867042738,0.05808264533526852,0.43766025378320245,0.4159066787892868,34.042542398434186,sideways,7.870322638804361,-6.125349357978416,38.97999954223633,31.0,1.1767410256643183
ZRGYO.IS,2.94358645810493,25.18000030517578,24.459999084472656,51.610971822736,-17.89666592520262,26.756341155178287,-2.5230003798267475,0.4464992201645934,-0.7702085863402921,56.7719535405138,-4.345020008373439,19.62174972877769,-56.19944581216639,0.35570678155722224,-0.37694777140940827,63.544307546356215,downtrend,10.320594820415652,-5.6978801921880535,29.5,23.100000381469727,1.0345586236787387
AKBNK.IS,2.9292944705847646,50.95000076293945,49.5,45.75902807471876,9.352717022764608,18.36881049546086,-31.70726517217592,-0.43738074335495725,3.1642122115334743,69.59041573243131,19.565926626788908,45.6759836560742,27.84667218415291,0.45256805121076954,0.15325050676490942,11.516584622062723,sideways,5.776365987836285,-4.7753856967557855,54.5,48.58000183105469,1.3789450596816273
INVES.IS,2.9277189925849045,225.0,218.60000610351562,55.667514471055135,8.63522599867499,24.26283618451044,-0.0022813032966944036,0.7902058687315048,1.7389612076370895,65.92003476063142,15.101515532078587,51.74856049356009,25.865088111390175,0.806775750127134,0.39647783379980295,44.18192155125205,uptrend,2.4774297920168387,-10.344096458683493,235.0,200.89999389648438,7.3994672103244685
BNTAS.IS,2.8571400458581087,6.480000019073486,6.300000190734863,45.47459804187836,-20.94389293195642,27.17558417355603,10.877602877672153,0.15969428086822735,0.15338338426626486,45.431257710597514,-29.4049907127714,1.9108310562083684,-56.1432790865992,0.11903779048600535,-1.1670320089073019,51.456313076756885,downtrend,20.965645869066265,-2.8329298730560892,7.980000019073486,6.0,0.3955525422186926
CIMSA.IS,2.7718532937428986,48.20000076293945,46.900001525878906,44.957108586234334,-0.5718957938844724,20.193506481166317,1.0005135794838118,0.3337103333558318,0.9113716823031908,45.8961777607655,-13.284102528449878,25.00119345655727,14.334525905323117,0.39493969748587204,0.054619334034845146,41.108552969679174,downtrend,16.650208900038656,-10.868054702538165,55.849998474121094,43.959999084472656,3.4020937544080523
MEGMT.IS,2.746000150871142,26.940000534057617,26.219999313354492,41.31740615428529,3.422192545770791,19.24982943948467,8.438214383166367,0.037347368207043985,0.33203381027567147,71.11026191850193,41.022542852679464,8.646703415913631,3.4305403160883063,0.2840066941354933,0.14297619310195403,35.80786835462859,sideways,15.959189509658888,-6.330389706992301,31.5,25.5,1.540201975022474
SNICA.IS,2.73972334300725,3.75,3.6500000953674316,39.66423927843095,11.659412447254176,17.768272732332854,-4.0735754344188315,-0.040649287255714484,0.059248820282759684,47.96729487444815,8.851610235085992,4.335978560983922,-1.348607115185544,0.22116005578340728,0.41169873907829624,14.960634651493985,sideways,12.066380324234348,-3.4263796630201404,4.309999942779541,3.619999885559082,0.14901784088413156
BYDNR.IS,2.578634574545524,20.899999618530273,20.37461280822754,54.578531539287276,0.6540180653587697,20.441290887379896,2.840885807398262,0.12490012724260069,0.2405702074813334,72.68833714190428,18.935200154839286,36.067430536293955,-2.700700485679654,0.6799716057521656,-0.2079606318107745,50.62901926841016,uptrend,2.536657054130531,-5.389692918947531,22.020000457763672,19.544176367522248,0.424910759253643
GARAN.IS,2.5169393972025222,105.9000015258789,103.30000305175781,43.63231445136333,6.660832401900144,23.234987824195283,-21.02799049310951,0.12258880169412123,5.8146816467038605,59.503518472540584,5.104688685869782,56.34580711574034,28.9425689838971,0.39884921273061724,0.05828609370166887,17.163385015999193,downtrend,10.662804306624052,-7.07451639964648,114.5,98.75,4.817948915838925
CEMAS.IS,2.506269243411796,8.180000305175781,7.980000019073486,52.702227376054886,-29.7569101197984,41.11637870666632,-16.036402765623585,0.6771304791158945,-0.3256335629868419,46.898426914411374,-30.81496340072877,50.4398694165831,-49.5601305834169,0.30111653525430904,-0.820374035902095,69.90049820584098,uptrend,25.3457197795397,-10.92029745805867,10.600000381469727,7.289999961853027,0.760906667300967
ESCOM.IS,2.3904359763948557,2.569999933242798,2.509999990463257,40.145402562969835,-4.299058710039468,20.978613567323375,10.265959784142549,0.010552466099957414,0.06266100969159538,44.06279084618878,0.19805077805794014,4.040401121290057,-14.664292974900267,0.1284388591411009,-0.23144652378566652,29.508187430611887,downtrend,23.456739866645982,-3.4567361558508702,3.3399999141693115,2.450000047683716,0.17741123166814732
GEDIK.IS,2.3899438819631857,8.140000343322754,7.949999809265137,53.23514302112462,-0.32107366044932206,25.831089533698496,19.063653914092818,0.0682330456669984,0.005005864945569982,72.79714077342905,29.59878727706083,26.253965598380926,-16.098953578692,0.5278476585904265,-0.04496689492389938,69.18920409688198,uptrend,2.707835833017369,-3.0272534496775694,8.710000038146973,7.809999942779541,0.11974098118472652
SANEL.IS,2.384868137270124,24.899999618530273,24.31999969482422,47.13634632873833,-0.3237358872734859,18.434888859406527,-8.01415577191235,0.06421495100480001,-0.06905168622675362,56.92177107137882,7.06470660527858,33.52564669925186,15.409712482345888,0.25350298419691364,0.011358168151372916,62.82051407452256,sideways,7.200107685001189,-2.4450851725419387,27.479999542236328,23.6200008392334,0.6160109928896246
KCHOL.IS,2.38439537376427,141.6999969482422,138.39999389648438,42.943230969530276,4.567559460779286,15.438696159358004,-2.762082610401807,-1.121730010839002,3.782950738021327,51.83019641994824,11.168710781125057,17.133060776904408,4.217368204124716,0.3397406182849175,0.23311469959002207,17.56882231578155,sideways,13.141952782696675,-6.7622744750202575,160.5,133.6999969482422,7.234247594384015
BURVA.IS,2.3645335230334075,103.9000015258789,101.5,50.96926933638752,9.033343522852988,24.578905444164043,10.365941607940647,0.1267277186901481,0.9119251857638915,56.10342119932999,22.386300879771397,34.415830378182484,5.598240948805959,0.6459788680113066,0.4893240745408882,33.709994534423075,uptrend,5.339307838454155,-9.742582353978424,115.0,95.0999984741211,4.019291775765808
OTKAR.IS,2.307185234014497,388.0,379.25,42.885521350874996,8.311561520831525,22.064071470072744,-18.101355963693795,-5.176220133276331,15.76395768107659,63.24779949706344,21.818655060735388,15.073587138804536,8.973298070653044,0.3623666030011565,0.14746087372620684,18.92744479495268,downtrend,13.134337941304963,-7.4642348485214445,442.5,358.0,20.499679073226076
EPLAS.IS,2.2727201076311987,4.949999809265137,4.840000152587891,43.31113374165226,-7.916553371885392,26.4678092151378,-7.427092149644633,0.15405731870594241,0.2629229486765201,61.32243190033833,9.75483930583767,26.887653912809046,-20.608862271267665,0.1964868340866268,-0.598511907666349,23.47825726399154,downtrend,29.361808050994888,-7.1799803061611485,6.710000038146973,4.599999904632568,0.4639521441592349
ASGYO.IS,2.06286868223573,10.390000343322754,10.180000305175781,48.414133976500814,5.609748073117764,21.692257993065418,8.219567359471355,0.01719355881322926,0.13532579702406977,59.03035453867536,16.53383094517448,32.81095833819302,18.914490956223737,0.47175854184389676,0.27133887100831006,41.35803232249736,downtrend,3.960458640570974,-3.536981364224334,11.149999618530273,10.0,0.19980519098915325
OYLUM.IS,1.7069684491852088,7.150000095367432,7.03000020980835,44.40704814503701,3.738821769103801,21.475158367972494,7.40643903903668,-0.012509519828912019,0.04203127220312641,43.5435084328343,-6.619251869873224,21.49912599539122,11.76470148042132,0.259780097735653,0.11263029767848193,36.0946914185655,downtrend,3.921809324997949,-1.3763585748397311,7.78000020980835,6.980000019073486,0.09716502587665748
MHRGY.IS,1.5021496556539837,4.730000019073486,4.659999847412109,44.788148660443774,1.202080261454924,14.126152771839417,-0.5719555709904895,0.005202591396943568,0.0044062828513942165,55.79080569163842,24.748186968439505,39.984507532361135,36.185745383386696,0.3724650256045524,0.16324966946453603,45.55555305363213,sideways,6.293654267269022,-3.7355146620519086,5.099999904632568,4.590000152587891,0.12167582373440676
AYGAZ.IS,1.424046994172512,128.1999969482422,126.4000015258789,47.54328719475644,16.28037879224441,10.117228212670357,-6.06859470464982,-1.8813422539843145,2.974929861723581,40.838469348277606,-0.22843017637489993,32.08399141584393,22.5690953847131,0.6224360235963882,0.40658335154742953,19.708026216159872,sideways,2.9947591444991595,-4.937033430165849,134.5,120.0999984741211,2.6081800535978656
IDGYO.IS,1.3698616715036138,2.9600000381469727,2.9200000762939453,50.82425484950234,-16.851161417862087,31.232477204472936,3.322113453011589,0.06514078965330672,-0.029964284436364785,40.06677635548997,-18.101114623933107,56.94443754575898,-30.00831199385143,0.26840486372076416,-0.8529179182272331,64.49275587667196,downtrend,11.419136485052883,-4.1894097159628885,3.450000047683716,2.75,0.1185038272994624
BIMAS.IS,1.2765957446808418,476.0,470.0,48.86839003670569,-3.47981800671203,8.391882447109712,-3.7408394332670927,1.2505654777017412,8.560681519851244,55.801143280840705,8.973860341973015,34.35432619680158,-20.652799078493153,0.3345216084511386,-0.5154083797571836,46.808510638297875,sideways,5.385994477134237,-2.707423048562807,506.0,452.0,9.881368699143913
PINSU.IS,1.2323974256501335,5.75,5.679999828338623,51.931323515918685,8.011652383334216,22.02165340878367,-13.77323095262777,0.020228183016868684,0.18711130462071957,64.27086402900589,10.65788349276837,51.43677983735747,30.09096960666458,0.6778477777688616,0.22770994614369305,27.777787143266202,uptrend,4.536359088491304,-9.545055768974908,6.360000133514404,5.199999809265137,0.2076788854008015
ATAGY.IS,1.232228550622061,10.680000305175781,10.550000190734863,40.46760167425832,-11.687162087039532,31.60743097229934,13.051867080637162,0.13395480305558216,0.29931796793702325,49.2937193037052,22.95447164356703,27.66368477398133,2.513508528785234,0.1790314323038396,-0.3661713076330478,38.311699169002864,downtrend,17.015968341607056,-3.710730598107581,12.579999923706055,10.020000457763672,0.5677793723003254
YATAS.IS,1.1884579498835146,23.84000015258789,23.559999465942383,36.52856261952387,-1.118694533568089,18.758235807121263,-1.29860368041075,-0.10890696257300547,0.6840621991868403,58.8993839883372,30.996661443165152,11.92566667743967,5.9673099038332404,0.11495397173609348,-0.06725371613434059,16.901418288248717,sideways,12.408674776003892,-1.6116974755326363,26.520000457763672,23.200000762939453,0.857322071215112
ALGYO.IS,1.0894416335478052,17.6299991607666,17.440000534057617,42.25824626033646,3.4113680723565807,31.549226786586814,9.094934201621975,0.05165558904651135,0.3811773896409534,64.14289080078952,26.018251576648517,21.911555438648605,16.18278227379321,0.2706014485775011,0.08981345906621224,21.220913630942512,downtrend,8.37738199456397,-3.107946538411732,19.579999923706055,17.299999237060547,0.519366484082361
IMASM.IS,1.0676146619453597,2.8399999141693115,2.809999942779541,47.9901383935267,-15.888679863902247,46.03062537496531,29.73270262849562,0.11081505895383481,0.06765042923910425,59.06440956644189,-23.04082922359421,19.999996821085613,-49.871795111624095,0.33451693256379006,-0.8541003036871242,40.13157254936284,downtrend,19.116096019600803,-9.60904659484022,3.75,2.640000104904175,0.2092467525052567
ULUSE.IS,0.6329077632166724,127.19999694824219,126.4000015258789,46.00749056379991,5.028302049963671,22.800663543640223,-25.045842431112565,-1.2896045177526076,3.7096491558772158,54.76916796780834,7.9829302701973575,33.859656011501365,16.78864917889327,0.4018264898523233,0.11892380137293757,15.028890262865671,downtrend,5.580500620035411,-3.748733331928966,137.1999969482422,122.0,3.043766207223101
AKFGY.IS,0.4999995231628418,2.009999990463257,2.0,41.64766852703019,-20.21382328266933,23.423996641527044,3.8536004407719915,0.030645444465048577,0.0338626144215497,41.527868175075746,-20.68546244057871,14.92061697166739,-48.04230674545348,-0.02338351554230075,-1.220912796019106,58.92857256896629,downtrend,12.1599675964444,0.27784578016645245,2.240000009536743,1.9199999570846558,0.06125876850505604
AYDEM.IS,0.4374980926513672,16.06999969482422,16.0,39.07408748013164,10.57214872351533,23.87124595037901,-19.910975695321692,-0.24459231542351745,0.6366686407890683,60.97287658706122,55.134393502372845,17.697753470238535,15.528108744078459,0.21090848340970125,0.1360354277652287,3.345063416830776,downtrend,10.743281045542208,-2.8714655582033566,18.200000762939453,15.920000076293945,0.5611818769004114
PRKAB.IS,0.3799406634848568,26.420000076293945,26.31999969482422,42.49422715782906,-1.912870021836227,20.019638133489256,-18.482723979137422,-0.01861900522855109,0.42652650537640824,77.90627410559225,13.79681252317809,19.484024480905713,-25.94648095510637,0.288677888846783,-0.12085630531811731,32.107027144954046,downtrend,7.682559192724336,-3.1178349919427806,29.8799991607666,25.1200008392334,0.7318981120569087
DOFER.IS,0.3460220857774976,29.0,28.899999618530273,43.83798295992236,-14.933692022781386,29.527068807550034,7.733421277937335,0.4943454718089271,0.09513288307374168,41.08798930619786,-26.238000253840532,5.709853788358349,-42.434740083685135,0.15273444172946876,-0.6653999586316899,40.67796551462568,downtrend,23.733561519248923,-4.27838973685396,38.79999923706055,27.200000762939453,2.0836250301609267
KARTN.IS,0.2522029515076518,79.5,79.30000305175781,40.10795077966994,7.125589496530985,16.576715581687058,-0.22376052082177367,-0.9177453801278972,2.264180226932055,60.956591539442485,16.109986977150037,8.552907815139884,6.7642800045453715,0.23197705421964,0.2275255569864762,5.973035754658707,sideways,13.08403528106814,-3.9519600013044887,97.44999694824219,78.30000305175781,3.473864270230389
KTSKR.IS,0.17698844977185324,56.599998474121094,56.5,43.28116929258772,3.0391772457731463,13.476488187237543,-0.6684378915811706,-0.7265296506126973,0.21726717972491372,73.2732149928257,40.92108343665024,20.90358846093559,16.13217313824437,0.28225726634669907,0.21036318905404594,11.070108207875336,sideways,2.358659726469603,-0.9275591593198129,61.29999923706055,55.099998474121094,0.4770798924787128
ISDMR.IS,0.11764975155101887,34.040000915527344,34.0,40.87884268918196,3.122181110535955,19.432662643002054,-17.33423530180668,-0.2728485467405619,0.7227187567323128,45.03789623989072,-8.269033930893585,13.049177452064379,-16.21370080086823,0.2815900642084602,0.06280620096944026,9.558855497301428,sideways,9.189473758109767,-3.601933070061192,38.279998779296875,33.2599983215332,1.1168274530530864
HUNER.IS,0.0,3.4100000858306885,3.4100000858306885,41.857917754212785,4.953431193294719,19.082058164435015,9.031560539788895,-0.041489412708997975,0.07747793071886289,58.67501209343025,37.81564958085033,13.428413577511764,8.650336934364962,0.2851446932482073,0.06733648110815005,8.064526052800476,sideways,9.952164131901453,-3.96976389731436,3.9000000953674316,3.3499999046325684,0.12176766559109382
BOSSA.IS,0.0,6.179999828338623,6.179999828338623,47.31139267737958,7.7730585569939095,15.082641098340613,-4.2764579667260385,-0.07496650837372343,0.04783182473685166,57.85236180340685,42.84274565202048,23.070118993426288,14.014213732891003,0.5337742087436123,0.3318918910541065,26.627206747273775,sideways,2.1219729570731705,-2.42941179441144,6.480000019073486,5.989999771118164,0.07214566140366355
GLRYH.IS,0.0,3.0399999618530273,3.0399999618530273,46.260671900770205,-13.337367999334454,28.602861550716288,13.14965498203156,0.0597277212363867,0.0528581666100032,70.49311394618165,19.784467514138292,19.89162854040072,-30.667546612513252,0.30053480308132385,-0.5335534136196588,42.14875821361831,downtrend,16.610703236466673,-7.137016177795951,3.740000009536743,2.8499999046325684,0.1851713075076428
ISATR.IS,0.0,5500000.0,5500000.0,100.0,0.0,100.00000000000001,1.4210854715202004e-14,0.02615948300808668,-0.07635268568992615,,,0.0,0.0,1.0,0.0,100.0,downtrend,0.0,0.0,5500000.0,5500000.0,0.0
EREGL.IS,0.0,23.440000534057617,23.440000534057617,48.536386779749144,-12.625494148266988,13.426540190206655,-9.047140091743703,0.19703471201665224,0.3462332805690629,64.78953080446401,14.03318152580615,33.057011715095804,-48.54299947468284,0.2715352956561821,-0.8054794925340079,57.986111456045386,sideways,7.467990053774098,-2.7836940830724077,25.18000030517578,21.979999542236328,0.6163551654566771
ANELE.IS,-0.06093984750044079,16.399999618530273,16.40999984741211,51.32265644217016,1.8449740168719373,17.79055318258294,-12.078919968273695,0.052484242960005645,-0.5354081342743342,56.56757846686752,-13.250187179689696,49.195394739005614,2.5364444916275133,0.667833006428827,0.19576700576776662,44.31816888742145,sideways,3.644529903861571,-7.327450980448258,18.0,15.100000381469727,0.461537598803022
REEDR.IS,-0.08703419565745385,11.479999542236328,11.489999771118164,45.05673425069866,2.489666806822811,14.606847803667925,6.148010684058942,-0.060978227989936684,0.20110163114574853,50.669415383866564,19.412256382247396,22.67332857084702,6.998002602046379,0.3552272031594221,0.19990031884993387,32.34566430241788,sideways,7.506885479654968,-4.135797829006805,12.550000190734863,11.109999656677246,0.34282553403063154
NTGAZ.IS,-0.11481318987415223,8.699999809265137,8.710000038146973,48.20183204570164,-22.540694656458662,26.98626747148487,5.921003358485795,0.26333218395670777,-0.06298333461157579,54.5831196518799,-9.356836739762805,10.829440605362029,-56.5761234664511,0.19069804144728994,-1.157819419889016,61.68378687195427,downtrend,18.57145033784089,-4.376041808418785,10.649999618530273,8.25,0.5120739451169053
ASELS.IS,-0.15408085018491224,129.60000610351562,129.8000030517578,44.7413058749853,-11.95825670162452,24.24985754386202,-15.664412518447122,1.0458029003379181,-4.2496708879642,41.871848119439406,-19.75802549007372,11.336028599972531,-59.84590110748433,0.18627971251644437,-0.44518860549986494,57.91165148876757,downtrend,15.370516194715012,-3.5186726717056693,155.8000030517578,128.1999969482422,6.279087528101818
TURGG.IS,-0.22831050228310223,437.0,438.0,47.82720295879848,1.9259793191675953,17.779336343810236,3.74040553241608,-3.9459214517207784,2.0120625872309006,68.65400967468763,16.22760838534937,29.879101899827276,11.238751022634304,0.4385464129964138,0.15694115948183923,19.938650306748464,sideways,4.730137596624395,-3.6946684890729053,469.25,420.25,9.443208015901108
KUTPO.IS,-0.25284064740863643,78.9000015258789,79.0999984741211,43.569340497546264,-16.889437648688485,30.220260916508206,9.54348736486682,1.218267904669517,1.548863841055578,65.60572260937309,9.814179982057134,7.4434299823603425,-36.904473421533176,0.17725807481585326,-0.8431732620539831,41.44486791285898,downtrend,18.198364096231124,-3.920800539943159,94.30000305175781,71.0999984741211,4.476348996926336
AKSGY.IS,-0.26051421103643335,6.039999961853027,6.055776119232178,37.58070987283023,2.9739167891359983,22.31060449992498,-14.361840172551975,-0.07463075614069492,0.12694490414013693,42.982427999614025,26.038459625412756,10.136016369485203,-1.552310400856392,0.2082558217207456,-0.024415866727182767,8.850029102062894,downtrend,7.561381502303477,-1.9889021748523028,6.5,5.977384267941502,0.14795560213197217
HEKTS.IS,-0.3225803474481759,3.0899999141693115,3.0999999046325684,46.55362551099695,6.008116666816427,15.088111497693472,-2.618009481378671,-0.04376182157713515,0.0326013542827015,45.61109389742494,5.571109442044374,17.58967695164232,10.020217737121566,0.44392475417921157,0.25928597051800234,16.47057437566582,sideways,5.937142353769764,-4.739726286563817,3.2799999713897705,2.950000047683716,0.08462147146820617
LKMNH.IS,-0.37538043363177787,15.300000190734863,15.357649803161621,34.24206302522472,11.855417985193345,37.824001365888584,-13.50543695635232,-0.36974673498616184,0.3738356261704787,38.97580016349579,29.31914749599669,11.222084903119844,-1.3394307214739136,0.17897298499508593,0.1872180016981172,7.975390743191917,downtrend,12.744712905952472,-2.7781781476095,17.11450145330595,15.012200920970363,0.6091752520836191
HLGYO.IS,-0.389104697393472,2.559999942779541,2.569999933242798,42.14836765094522,-6.478406804707532,19.758308297534562,14.231184795128886,0.0024792834752496162,0.051742098778551515,55.584884522541095,3.5979549204758,17.43238711121685,-0.7421945777864849,0.2599517525127575,-0.27008423321557495,36.842101960961465,sideways,11.199656065505813,-3.93402758759801,2.930000066757202,2.4800000190734863,0.09937172139736163
EKSUN.IS,-0.389104697393472,5.119999885559082,5.139999866485596,41.04486975305113,2.020063307752231,23.828002177914957,-1.4305275642724737,-0.041495088266159996,0.13412586289024286,61.14093436262243,16.43668483847079,4.963123245037823,0.19268587595832187,0.1920227213665406,-0.0007005676183769183,20.454528829280623,downtrend,13.11748805727364,-3.117483400660659,6.170000076293945,5.010000228881836,0.21320612979524906
PETKM.IS,-0.42762124975022076,16.299999237060547,16.3700008392334,40.71285882719157,-5.303937758281734,19.02855301930232,2.922141867200555,-0.0932889902107199,0.0951701832559273,48.9692435263168,4.403507520821385,17.605747236575983,-8.450603719135472,0.26698555102305105,-0.10415557623399424,32.65302717888148,sideways,12.53493102528218,-4.565592767634719,18.280000686645508,15.609999656677246,0.7149492307856506
ISBTR.IS,-0.5333409118898125,524990.0,527805.0,49.86704752144525,4.591511006110117,17.532344490695515,1.3873908127059913,-3799.29316735093,-10184.123352427036,45.91288119691615,10.085391636325745,60.77261394514945,52.59979129741187,0.603871389125074,0.39825171284601113,47.41619812078204,sideways,2.7068315464627846,-4.126382395050355,542000.0,500250.0,9201.407304406155
SELVA.IS,-0.5524856784194343,1.7999999523162842,1.809999942779541,49.730254106643116,-6.504069500252037,22.646864242551132,13.196982428070369,0.010846566226224708,0.062038296975308826,52.545201704355165,9.613626426657689,36.021503308891575,-10.372230350436716,0.4471681885410574,-0.6590223880639052,31.343273490859225,downtrend,7.266694578806443,-5.877799692659924,2.0299999713897705,1.659999966621399,0.060686847964691086
XU030.IS,-0.6069716045447704,9939.7998046875,10000.5,38.1428805086137,-0.6698709148677651,20.245108218465802,-13.721171491941583,-82.73118907484059,193.49671218669755,50.69635479885558,-1.2107883619714883,12.865218685622922,0.5587816163209958,0.1681723195758887,0.050206788211483486,8.448748086868667,downtrend,8.391795160530657,-1.696586553638868,10739.2001953125,9868.7998046875,257.2037816862422
TUPRS.IS,-0.6410280706692251,124.0,124.80000305175781,40.70194013767098,-1.018842532735448,14.595999875396455,0.6827885858543663,-0.49265434774467565,1.3450159045641357,55.17655774531872,11.316351120367635,17.193586707993656,-5.139737713794787,0.28426696947004443,-0.043081176074732386,30.67579550474241,sideways,10.916234208818798,-4.335589785856997,137.5,117.30000305175781,4.850892786988567
