symbol,priceToBook,bookValue,recommendationKey,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,start_price,start_RSI,start_ADX,start_MACD,start_MFI,start_Stoch_K,start_BB_B,current_price,current_RSI,current_ADX,current_MACD,current_MFI,current_Stoch_K,current_BB_B,current_CCI,current_ROC,current_ATR,current_OBV,current_CMF,current_AD,current_FWMA,current_VWAP,current_kama,current_Supertrend,current_st_direction,current_StochRSI_K,current_BB_Upper,current_BB_Lower,current_BB_BWidth,current_MACDAS,current_MACDAS_Signal,period_high,period_low,period_volume_avg,period_volatility,price_change_pct,rsi_change,adx_change,macd_change,mfi_change,stoch_change,bb_b_change,YF_pct,MACDAS_diff,BB_potential,BB_downside,trend_direction
BFREN.IS,19.198195,8.855,none,,,,,765.0,152.60000610351562,164.375,14.117748511147303,29.64385257290485,-112.27537310359918,68.30948080833821,0.3476358191474119,-0.0007977249746676002,170.0,24.770426982504837,42.23805469587525,-77.71360434409891,54.23007392879764,16.535629801507127,0.3808425457771877,-75.52340394039705,-6.542052938856294,20.518162300983686,1953827.0,-0.4050191965267273,-6752418.588732752,163.24645126373724,164.70000203450522,169.10244050972952,205.51810712861044,-1,33.33333333333333,201.01439250273023,150.92310749726977,28.4660117239342,15.720804339540464,8.959579366804777,217.89999389648438,152.60000610351562,692153.75,12.848143510927724,3.4220532319391594,10.652678471357534,12.594202122970398,34.56176875950027,-14.07940687954057,16.187993982359714,0.3816402707518553,2.841279240676404,6.761224972735688,18.243760295723675,-11.221701472194257,downtrend
BIENY.IS,1.3258172,31.754,none,,,,,44.900001525878906,28.18000030517578,38.31999969482422,61.449139600866474,46.5065591726948,1.5684301075034242,72.27472364009061,58.005069662176105,0.6844200913714845,42.099998474121094,58.44305913999145,50.05150394206719,1.2315253344377766,64.74724221854483,32.05125289556265,0.5570353250421912,1.4430923532473592,1.9370441933148215,1.6338700911475235,54785841.0,-0.10659977214597674,-20961287.39943376,41.77732210372089,41.7533327738444,41.69266121705019,40.144582519341355,1,7.674050076559893,45.30754770870351,38.0664528406129,17.370150935260558,-0.42768975527943187,-0.1743236219628586,44.900001525878906,37.880001068115234,3762922.2,1.8573016450139386,9.864297519311904,-3.006080460875026,3.5449447693723926,-0.3369047730656476,-7.527481421545787,-25.953816766613457,-0.1273847663292933,83.25357148723901,-0.25336613331657326,7.6188820684972125,-9.580868835393474,uptrend
BIGCH.IS,2.9789455,11.494,none,52.46,52.46,52.46,52.46,35.5,23.260000228881836,25.0,40.877595462231355,13.23606318485104,-0.7919959295652284,37.07190519727853,16.19039525374591,0.13773118659182965,34.2400016784668,74.1970134314687,27.053812182218476,1.5787513398870487,76.74581103554362,91.60566692849663,1.0300654509873648,175.20875686003677,34.2745163861443,1.807296294658406,27186504.0,0.2607727751276435,3661108.520203651,32.543855334392184,33.93333435058594,29.649713134996013,29.013227396419147,1,100.0,33.8681435660218,21.49985703670037,44.67665942307241,0.8380545725682784,0.5465167288829904,35.5,23.6200008392334,2164612.75,3.1723985578675515,36.96000671386719,33.31941796923735,13.817748997367435,2.370747269452277,39.67390583826509,75.41527167475073,0.8923342643955352,89.70589587341064,0.291537843685288,-1.0860341536690243,-37.20836453632121,uptrend
BIMAS.IS,2.1460679,221.801,strong_buy,985.0,645.0,741.29285,726.0,563.5,399.0,470.0,52.34820804341772,12.132721880376804,-7.310116042149502,46.82728293886769,55.00712527529473,0.8499299882083222,476.0,48.86839003670569,8.391882447109712,1.2505654777017412,55.801143280840705,34.35432619680158,0.3345216084511386,-42.01367729704067,-3.8383838383838382,12.361932521612054,-11015691.0,0.024658484142554112,-91014912.75002544,479.1024340770791,477.16666666666674,436.48780785272385,454.1903772436745,1,37.780695640721085,501.637333711159,463.112666288841,7.9864560605997355,-0.5440451140563591,0.49994579842593667,506.0,452.0,5325286.3,9.881368699143913,1.2765957446808418,-3.47981800671203,-3.7408394332670927,8.560681519851244,8.973860341973015,-20.652799078493153,-0.5154083797571836,46.808510638297875,-1.043990912482296,5.385994477134237,-2.707423048562807,sideways
BINHO.IS,1.0224782,196.19,none,,,,,353.75,198.0,266.0,53.565878300859396,20.479610971061916,4.240261516040505,51.02414726427284,18.27796808027735,0.5199984703572851,200.60000610351562,31.48055895230439,18.43013899136264,-13.012489578479858,16.335669948698225,0.2619930114835198,-0.005072458465023186,-198.15830173437354,-28.10035623529906,20.049204090661043,-25646352.0,-0.6833725011351186,-41464618.21453023,219.13154580385157,203.86666870117188,210.9760871320949,265.00749676703145,-1,0.0,352.43371219447226,201.36628933140662,54.55667116173033,-11.231578845449746,-6.564849493790737,353.75,200.0,2835050.65,38.74797639069985,-24.586463870858786,-22.085319348555007,-2.049471979699277,-17.252751094520363,-34.688477315574616,-18.015975068793832,-0.5250709288223082,1.6693458128511238,-4.66672935165901,75.6897813914352,0.3819956154415882,sideways
BIOEN.IS,2.4127872,8.227,none,24.2,24.2,24.2,24.2,23.6200008392334,14.420000076293945,18.0,44.52461688934196,9.82002176484069,0.16670453254405615,27.170771188687603,17.15388098305536,-0.05868137787997406,19.850000381469727,45.314749089489936,21.231978799858858,0.3152120358161099,69.39609316821317,15.40706711248111,0.3584118849976621,-39.6018047007155,-13.695650515349016,0.9754565736789489,74874188.0,0.1415137956541385,22778396.543113343,20.245912936831584,20.0,19.66481938695997,22.977969528853336,-1,1.1241923436300443,24.243161581181564,17.39583835778328,32.88898980972265,-0.32731352702349203,-0.09276240837143201,23.6200008392334,17.81999969482422,4239250.95,1.7563013492341322,10.277779897054028,0.7901322001479798,11.411957035018169,0.14850750327205375,42.22532197952557,-1.7468138705742486,0.41709326287763615,59.0217375529963,-0.23455111865206002,22.131794031666207,-12.363536405658937,downtrend
BIZIM.IS,2.371446,9.918,none,42.5,36.0,39.5,40.0,28.780000686645508,22.280000686645508,25.600000381469727,49.494825481303174,16.08993135923152,-0.13194496221612795,58.41566223919654,31.297735301640262,0.5924396729208659,23.520000457763672,32.043027676967824,13.960664005775676,-0.4283294306320222,58.524260340744675,3.686273701948622,-0.0543925819854993,-206.94891489599456,-9.259257760285573,0.9344396359106418,3547251.0,-0.2399241925172113,-1938922.0289762593,24.09860049783579,23.646666844685868,19.490563191997932,26.513928624885892,-1,0.0,27.19064354940831,23.709356641326554,13.67892689601774,-0.2569027226492655,-0.09829340527055405,27.799999237060547,23.31999969482422,278216.45,0.892931251272337,-8.124999580904845,-17.45179780433535,-2.1292673534558446,-0.2963844684158943,0.10859810154813232,-27.61146159969164,-0.6468322549063652,19.076919555664062,-0.15860931737871145,15.606475426036837,0.8050857987988547,sideways
BJKAS.IS,-0.7070297,-2.461,none,,,,,4.489999771118164,1.7300000190734863,2.0199999809265137,21.544221157242834,56.65458262742845,-0.43746328847184746,52.6702810351782,10.069578269569627,0.3350600051464863,1.7400000095367432,23.578883861867574,38.240112250152194,-0.18364260983061031,27.136167261675368,3.127034161110173,0.06797520399632564,-129.7222127434288,-12.999999523162842,0.08262740266297709,-489538963.0,-0.46132825319086296,-1595617199.0566916,1.767697770624567,1.75,1.8969398873262817,1.9690285549640325,-1,13.002495150305096,2.0743878637246334,1.7156121577330388,18.932754826402654,0.029408867599576616,0.04508747126798889,2.130000114440918,1.7300000190734863,98802583.2,0.09202402690036826,-13.861384853149495,2.03466270462474,-18.414470377276253,0.25382067864123714,-25.53411377350283,-6.942544108459455,-0.26708480115016064,0.36231852759583,-0.015678603668412276,19.217692664088972,-1.401600670691805,downtrend
BLCYT.IS,0.37699816,42.414,none,,,,,17.639999389648438,13.520000457763672,15.229999542236328,48.65443385453313,12.803726564443695,-0.07362807633334256,51.703603972952614,12.163395830512954,0.33300037388757087,15.989999771118164,52.75815670674076,21.42205805378095,0.18810101316066685,64.26324279330788,35.884711171149625,0.6135175564302893,36.521364064408615,4.7151230633292185,0.6807442440929903,6588613.0,-0.1502545973050614,-6217658.96117778,16.03877259751604,16.05333360036214,11.611292874794309,15.031667400869289,1,25.4579546576706,16.76114244017624,14.765857319497833,12.657627658122797,0.011858254885655062,0.05121643409818355,17.639999389648438,14.680000305175781,1294978.9,0.5117798350134084,4.990152670551162,4.103722852207632,8.618331489337256,0.2617290894940094,12.559638820355268,23.72131534063667,0.2805171825427184,59.95145518701743,-0.03935817921252849,4.8226559105457145,-7.655675229160607,uptrend
BMSCH.IS,1.172011,9.761,none,,,,,15.699999809265137,9.064552307128906,11.989999771118164,44.65500321621643,24.227828349438592,0.13839484365128563,21.657464073062265,18.923027578359612,0.1618311446435612,11.4399995803833,48.81062355165086,23.010449366936246,-0.18249193978119926,54.87615509396215,73.19044872205907,0.5602119330398632,35.33770832302758,4.570384087551141,0.7255832879068608,9296061.0,0.19747850648128898,10842759.850810863,11.435101293405218,11.483333269755045,11.343791164748776,12.616884078922743,-1,86.8661876439769,12.469860935670782,10.128139018552849,20.725036922395947,0.0857349637159065,-0.04309649607977321,12.8100004196167,10.3100004196167,574257.55,0.6006389983915845,-4.587157641651663,4.155620335434435,-1.2173789825023462,-0.3208867834324849,33.21869102089988,54.267421143699465,0.398380788396302,35.79935298244222,0.1288314597956797,9.002284904393122,-11.467313024031577,uptrend
