,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Cloud_Position,TK_Cross,CPrice,change
28,ANGEN.IS,40.445768965407495,30.801350598465035,76.4584269539194,54.535769820552446,0.01916251233265527,0.006812070620932753,-0.012350441711722516,9.440627767004838,0.4072117738769144,4.247460757156055,47.92105479988247,-281647652.0,45.24360395942343,-861205233.0944496,11.896663601379903,-35.192704778552645,-2.5385289188558016,-0.26208767207718575,0.24989685851448634,10.660861934174388,10.75333309173584,11.220008788471224,-1,10.853162297648147,11.125,11.40500020980835,12.677500247955322,13.985000610351562,,Below_Cloud,Bearish,10.75,0.0
29,ANHYT.IS,21.973682796677224,15.14351074165576,66.05673425761051,49.43857806053993,0.17454859328998645,0.2063367474115978,0.031788154121611345,14.765258644936857,0.3696678676081625,4.189189189189182,31.67755178493026,-6753354.0,43.75267184509566,-33337082.094421785,19.669623737905017,-51.660484980099895,-3.5851414559131864,-0.1956093724671653,2.585955496997887,74.58423045005566,74.96666717529297,80.71055444261889,-1,80.17896827523832,86.5,90.29999923706055,99.77148373529401,99.09855032644072,,Below_Cloud,Bearish,75.3,0.40000000000000036
30,ANSGR.IS,10.771285046434011,7.312047035181618,22.980852264830588,12.630883878921699,-0.10627701687140328,-0.4671507782327491,-0.3608737613613458,14.746658625572852,0.1790823211540094,28.202479338842984,14.35595834892761,5647633.0,39.406284276866224,-12383979.198008671,13.657206814012968,-98.74804763184254,-7.32640478056459,-0.03376447490389668,2.6816488360003676,85.06744329054021,84.9500020345052,91.84326179707857,-1,88.35569769549028,86.4749984741211,89.33958357485929,102.83452348164343,103.76851346378704,,Below_Cloud,Bearish,84.75,-1.050788091068311
31,ARASE.IS,62.259903796005425,59.631749126147575,61.281536443046484,56.9157411919451,-0.037522421109793924,0.14182937717207045,0.17935179828186437,13.837636833009046,0.8596030826357236,41.66380199381233,68.19111259677459,19055788.0,67.2431487052593,-29353211.690347057,39.00576278743323,108.95647451356389,5.208786119953593,-0.12582426568932903,1.7126132128198956,48.33004071697985,49.01333363850912,44.01548630613994,1,47.21384055333158,45.22999954223633,42.76999855041504,44.89999961853027,48.27000045776367,,Above_Cloud,Bullish,48.88,0.3284072249589487
32,ARCLK.IS,57.237426384768575,47.629408170638605,96.05819027101442,85.03594156288487,0.584026743440871,0.8035386889080667,0.21951194546719563,18.760505580715698,0.4808626929461736,10.310421286031053,46.57800382235147,1560698.0,46.852132793523474,-60636616.423350245,26.390139010132373,-5.020070558778827,-2.2608682383661685,-0.10840377345252254,3.280724907397369,111.20202879683242,112.60000101725261,114.89207519196658,-1,111.86796053316777,119.94999694824219,131.5999984741211,141.0499973297119,136.39999771118164,,Below_Cloud,Bearish,112.4,0.267618198037467
33,ARDYZ.IS,49.98749002005411,43.40821402812742,56.660697726268346,46.16096757582309,0.03749896416391013,0.04291276629910068,0.00541380213519055,14.327722762917553,0.5982601062224063,21.30681818181818,40.47013316827618,59947950.0,55.65103507941718,-59711101.460145235,20.088863826792583,24.77183003113815,-2.8082245916020487,0.00701492812003955,1.0624872122105684,28.08121664964161,28.30666669209798,25.958974325250658,1,27.542985066301252,25.179999351501465,26.27999973297119,29.84000015258789,34.58000087738037,,Below_Cloud,Bearish,28.38,-0.14074595355384467
34,ARENA.IS,35.6695960180085,31.822064559376297,82.92694415022497,72.02248413776766,0.3942778600793425,-0.026899610467445267,-0.4211774705467878,32.188431930776176,0.30022337843472696,30.655462184873965,34.46357920498259,24040004.0,38.54965213444963,-51157565.95805471,22.398615055457764,-57.16740897935058,-12.183791988131704,-0.4934574423710635,2.078906753137734,34.16081120179584,34.37999979654948,38.54606678703882,-1,34.480716302804936,42.90999984741211,39.63999938964844,45.69000053405762,43.704999923706055,,Below_Cloud,Bullish,34.02,-2.855511136493427
35,ARSAN.IS,32.21097292998572,22.1951082111709,43.97387349669555,30.268777585855748,0.04997693486127221,-0.0619943547431062,-0.11197128960437841,16.6675348078371,0.4310414334777667,52.35109717868339,56.84806905973724,62364894.0,50.47861479311503,16607542.864731736,19.324874633528935,-17.480394058936074,-5.130598666368347,-0.06776035773373706,0.7103468510752858,20.16618661126065,20.426666895548504,21.551917626656802,-1,20.228735768053284,20.549999237060547,19.979999542236328,20.1875,20.414999961853027,,No_Data,Bullish,20.34,-1.7391304347826098
36,ARZUM.IS,73.92714366744802,73.38418911055503,21.68943749913542,19.517616579864754,-0.03578512056218525,-0.0045542121547125225,0.03123090840747273,28.329361736974555,0.6615557427427134,26.700240507551033,61.20816325602796,426932517.0,63.08051349789413,-196658970.65698537,25.980667766560874,62.920281175990645,7.323231289379705,0.38374314284701494,0.18685911254340626,4.2486510939336934,4.260000069936116,3.752045522876269,1,4.205234894065583,3.1799999475479126,3.625,3.8274999856948853,3.806016445159912,,Above_Cloud,Bearish,4.25,-0.23474178403755097
37,ASELS.IS,83.72530261964003,64.81750930286397,99.05883377569421,81.79701388112862,0.9619313278186629,0.08464901699663141,-0.8772823108220315,11.041999656578662,0.8799907065453635,85.74237954768928,66.21545591467509,1786748302.0,59.34576218603743,631255625.6991011,21.41280672884711,109.8726727492688,3.1386883589473085,-0.1640798910550422,5.19835693247772,138.29056831499142,140.79999796549478,143.57379183094443,-1,134.46924787495246,131.3000030517578,124.6500015258789,108.3125,100.07500076293945,,Above_Cloud,Bullish,141.3,0.784593437945813
38,ASGYO.IS,64.23914452807894,48.47576379549173,85.33710153846947,67.86188864145943,0.0420814038212515,0.06188317348125914,0.019801769660007643,8.052381640414106,1.2646069891876095,36.934673366834154,59.38752182357133,40781420.0,66.75443099099374,-155450465.22771487,20.47162988660998,248.2468877792615,5.466540456870235,-0.13876599296765504,0.2929533620919425,10.82257600053087,11.086666742960611,10.140895087529001,1,10.591226079800165,10.460000038146973,10.300000190734863,10.752500057220459,11.394999980926514,,No_Data,Bullish,11.19,3.41959334565618
39,ASTOR.IS,50.33215234136488,37.12915307175728,87.26935349800728,74.5375542230191,0.36116862909058645,0.4564146971377452,0.09524606804715872,18.369716736387932,0.5097985412243105,49.274255156608106,48.24901190007146,420083404.0,50.54185525916877,-239544966.48375395,15.737755340286572,-4.945417312498407,1.6701444918082764,-0.08231055117054767,3.2481377898610035,96.1135401851507,97.11666615804036,102.58557615873768,-1,98.04973051663723,99.54999923706055,104.25,113.74999809265137,117.10000228881836,,Below_Cloud,Bearish,97.4,1.6701461377870652
40,ASUZU.IS,38.31864527554465,34.05111585992272,60.13705080535359,53.792684532172075,0.08506083734623829,0.041536685366450374,-0.043524151979787915,8.676895816336467,0.5851647890589003,7.314410480349348,52.82649256721588,53481087.0,53.90773487898309,-77331990.94959442,21.19806820853539,15.389106015400037,-1.3858042258078545,-0.3064739274648364,1.9657844299081306,56.84754018802913,57.34999974568685,53.98896845670198,1,56.561266686742954,55.01366918816762,56.923194218863884,58.61517906714734,58.92940416762189,,Below_Cloud,Bearish,57.35,0.2622377622377492
41,ATAGY.IS,43.92157332065758,32.91939569864106,43.837257886473644,29.953880827739596,0.028411013924136815,-0.061969070578659656,-0.09038008450279647,20.02582438256046,0.4217325376440967,35.47717842323653,38.082295044552325,-769988.0,52.09708948847238,-30723603.06730928,23.22131122678427,-14.871599930670717,-6.5833330154418945,0.14290849318326565,0.5748591410480007,11.052951337841412,11.243333180745443,12.00547082716897,-1,11.311658946878737,10.255000114440918,10.449999809265137,10.964999675750732,10.964999675750732,,Above_Cloud,Bearish,11.21,-1.493848857644986
42,ATAKP.IS,25.022597006891612,24.93224918241279,26.537456967716725,25.547399779059372,0.017738407195669992,-0.2969723556696946,-0.3147107628653646,14.204987715531889,0.27952402388641695,36.17710583153346,43.529235482903275,8606108.0,46.10276592047668,4695202.923539898,18.95124822749249,-78.58375445301266,-6.669728016819762,0.003332861221881756,1.4615573466225964,40.57847965077987,40.393333435058594,44.467094929864025,-1,41.330130928989014,39.69000053405762,38.010000228881836,40.05999946594238,43.329999923706055,,No_Data,Bullish,40.58,-0.1967535661583808
43,ATATP.IS,70.47324681351206,68.8271609298921,80.81576108761293,79.83594672776165,0.35958379450712374,0.6931779161104862,0.33359412160336244,15.325554438032668,0.7235036551355702,14.755197853789404,53.250005503470106,8610105.0,56.31587704631506,-28491012.102058943,15.984734684086574,76.74701984455665,0.5885815396846181,-0.15802666144948138,3.7017939651022873,84.9002525995034,85.78333282470703,75.45872545693422,1,83.27177370307024,79.92499923706055,82.42499923706055,95.75,102.3499984741211,,Below_Cloud,Bearish,85.45,-0.6395348837209269
44,ATEKS.IS,77.39929908942587,75.52852079072342,85.1122878888047,91.31155966767994,0.633881404125768,1.1325872155867884,0.49870581146102044,26.088397782396168,0.43758501717307224,6.457431457431449,18.15792605580508,1101895.0,44.48714504859777,-1961221.8156049803,21.612485847888973,-0.8330763379298339,-0.8024710196035879,-0.09231451339109022,3.162852693673999,81.86161113220587,81.56666564941406,76.8045435839455,1,76.99540608949381,88.55000305175781,91.35000228881836,142.54999923706055,151.29999923706055,,Below_Cloud,Bearish,80.35,-4.345238095238102
45,AVGYO.IS,84.72994340312562,70.4655411515659,97.77599785250571,91.2947835944101,0.051171816479079646,0.04448715185948574,-0.006684664619593907,10.1003398068834,0.9721611981061291,35.65640194489466,55.33745955841258,-6513672.0,58.37626791310166,-71995575.87916864,21.673918668191696,150.67417129661422,3.977266138742921,-0.03889609129681237,0.4097163303296898,8.944411454771402,9.066666603088379,7.829215104049223,1,8.687313683455015,8.694999933242798,9.09500002861023,7.654999732971191,7.849999904632568,,Above_Cloud,Bearish,9.15,2.3489932885906173
46,AVHOL.IS,26.402353854563618,19.33441208741297,28.98385145624282,18.418314893839906,0.04888827922062766,-0.4286105928554241,-0.47749887207605174,30.349641999663795,0.3574198630057842,46.673936750272624,40.64498514932867,-2169866.0,50.09872109363928,-89488607.02480859,24.15715861462849,-53.8120211445783,-10.100159688710502,-0.2097072187714675,3.441587717193611,42.66655226314769,43.09999974568685,52.598373106190934,-1,42.04703513703477,45.46000099182129,40.320000648498535,36.91499900817871,37.26999855041504,,Above_Cloud,Bullish,43.08,-1.1019283746556585
47,AVOD.IS,48.03921843619923,40.50836221865837,70.03061815635664,62.29651922663902,0.009042712067911244,-0.004914067667041718,-0.013956779734952962,12.01704489720522,0.37539510055019154,32.05128205128205,34.42989840088561,80346961.0,47.85646764396397,-429132429.8163289,16.048288860374956,-35.41186081764014,-3.8732358598679646,-0.2334340854257794,0.09633544098720447,2.718924970704208,2.740000009536743,2.9378177897272595,-1,2.8779986477891226,3.1700000762939453,2.930000066757202,2.6600000262260437,3.100000023841858,,No_Data,Bullish,2.73,-0.727272727272732
48,AVPGY.IS,87.20881806337063,83.45504905777223,97.95763191659778,94.49021192175793,0.2515171157620101,0.4635186744127726,0.21200155865076253,10.582803004251351,1.0069418435177646,61.55184411969381,65.53844496952674,162752949.0,65.15387553373479,-29516393.44738036,18.32827035141896,198.25334572978088,5.23896763636175,-0.0941344878582147,1.5388779609311745,56.193154739317976,57.28333282470703,52.7664008807266,1,54.39019223538968,52.14999961853027,53.4605377065221,59.75716206656205,59.75716206656205,,Below_Cloud,Bearish,57.25,0.17497812773403787
49,AVTUR.IS,38.09527053313414,30.952410987469875,67.39255476035838,51.65396367757271,0.020140781764874452,-0.017580931265484184,-0.037721713030358636,9.639718674765687,0.30996183745641437,11.195652173913038,50.904272674513805,57170052.0,46.416848664771244,-36381400.94511711,16.165780687776735,-36.603296636386716,-3.483044177411747,-0.26814074539156985,0.34680107436942537,10.547880323615084,10.626666386922201,11.30704148914825,-1,10.64031171930588,11.03499984741211,10.945000171661377,11.272500038146973,11.804999828338623,,Below_Cloud,Bullish,10.53,-2.590194264569856
50,AYCES.IS,48.04900601017105,40.33500939574544,87.98187328794502,74.00442272866422,1.6739988241682144,0.9849081541086893,-0.6890906700595252,13.413610059682172,0.3993274440535055,6.198910081743869,43.10673461210472,1905297.0,44.09669269777373,-4833633.6117160935,11.84657126957423,-23.44068050823884,-3.3937975424224693,-0.35230237537505654,11.864492289670231,411.6881338742394,415.0,430.88982877920915,-1,413.5749882091838,450.375,439.125,484.125,483.625,,Below_Cloud,Bullish,412.75,-0.7215874924834664
