,symbol,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
148,ESCAR.IS,0.6536688241853666,1.2234116131489652,-0.18011486640858376,-0.9674979837419679,-0.7873831173333842,11.154782967240518,-0.014246598063910784,78.77672664875482,32.514043354499016,43.507328571763495,30.85920090521911,-154.0566728156061,-5.665531093350043,-0.2875257277894946,2.7526192495991806,70.83433082379385,69.76666514078777,67.66800720760718,1,73.66688508207965,68.5250015258789,62.22684429981047,51.08439158704334,50.106318579290516,Above_Cloud,Bullish,69.1,-2.6760563380281766
149,ESCOM.IS,93.52991326813945,85.87821613239919,0.03401213000846547,0.03806623766008025,0.0040541076516147755,23.868441347884172,0.8803180803084525,25.76178777439232,85.75459050552327,60.582340941061915,21.04420565356842,136.06479525311354,10.370369127584931,-0.2301943889967637,0.19895089254261886,2.90368153502443,3.016666730244955,2.401850694181027,1,2.666257687170896,2.6950000524520874,2.6399999856948853,2.7483737468719482,3.1175434589385986,No_Data,Bullish,2.98,-1.3245033112582738
150,ETILR.IS,32.59284855714504,36.9439589774884,-0.021224945306334696,-0.020781081215831332,0.00044386409050336216,23.006994841302504,0.4409287128181626,35.23246533814742,46.63508837987666,46.50866954376112,22.811137723318577,-19.456965620279274,-0.11099032883239994,-0.3178177008039296,0.7727018718383908,8.945172582630212,9.049999872843424,10.543969801567597,-1,9.479660314611287,10.75,10.924999952316284,8.020000100135803,7.525000095367432,Above_Cloud,Bearish,9.0,2.0408163265306145
151,EUHOL.IS,51.98124456573792,60.28899370370889,-0.11452230107870964,0.13543411139207728,0.24995641247078693,49.60081032237127,0.689316912379555,65.6846699399891,66.9344324301536,56.685527249457216,16.624557279171977,67.08805463448563,9.316301517846785,0.09727841944511337,0.8412100540076992,14.643123749545332,14.75,13.170386218797265,1,14.13616180545845,11.099999904632568,15.019999980926514,13.68999969959259,12.629999876022339,Above_Cloud,Bearish,14.55,-2.9999999999999916
152,EUPWR.IS,0.0,4.343467417584522,-0.15266678526673638,-0.23202948579132454,-0.07936270052458816,17.637215799678426,-0.005198764133868662,1.9753086419753103,38.74130544526777,33.70711115159876,22.269033719877452,-151.32925195344623,-9.799559185826942,-0.30247432794607504,1.0790078343761917,24.955415458756576,24.399999618530273,27.564928519114424,-1,25.95650897244765,25.730000495910645,27.390000343322754,33.35000038146973,33.86000061035156,Below_Cloud,Bearish,24.3,-2.409638554216864
153,EUREN.IS,33.56297050697632,50.29606166021701,-0.012429031825895352,-0.04769541607372972,-0.03526638424783437,15.756105494749459,-0.04669084884038185,10.991923234840629,48.49029302168595,39.30868753198644,23.53116243883864,-124.96796135147966,-4.324328643375134,-0.42554571443013367,0.3076820509811002,5.642190689005668,5.526666641235352,6.463427661147116,-1,5.7831653044298506,5.6499998569488525,5.315000057220459,4.787500023841858,4.875,Above_Cloud,Bullish,5.31,-8.605851979345957
154,EYGYO.IS,72.9350192399243,66.11394308300272,0.007468901454116099,0.01357961221131837,0.0061107107572022715,10.807972116248951,0.6968600128297414,25.301260705595922,55.99683871639421,50.66127466999506,12.968579352143331,48.2758562856822,6.046505593299617,-0.018428614242031235,0.09484048239144019,2.27429003768712,2.2666666507720947,2.384004899575087,-1,2.2187245729000264,2.5049999952316284,2.334999918937683,2.2324999570846558,2.3199999928474426,No_Data,Bullish,2.28,-1.2987012987013102
155,FADE.IS,31.954664302872335,37.81440388950175,-0.025149654842389783,-0.08120682240840424,-0.056057167566014456,14.822003017239089,0.030255249046822762,3.0303030303030187,44.49665269214574,35.459563917917315,15.140936555031578,-149.60529337986077,-4.088053827416592,-0.2821302553489181,0.45543473821469455,12.510547596349195,12.25333340962728,13.630413706695201,-1,13.250447738084103,13.989999771118164,13.960000038146973,13.582500219345093,14.304999828338623,Below_Cloud,Bullish,12.2,-2.866242038216571
156,FENER.IS,79.01333253786926,81.54094242736659,0.17708379793070883,0.1563774437926746,-0.020706354138034247,30.596709469565873,0.4889539660321766,6.02607925053804,48.57335099133622,50.077978207685334,15.723460816613105,-3.6330210714635305,9.359827262420776,-0.1913253540307762,2.687874799210199,50.23282960655723,49.663333892822266,54.8468279808408,-1,51.49114551711293,45.35999870300293,47.709999084472656,47.820000648498535,50.52000045776367,No_Data,Bearish,49.54,-2.0948616600790504
157,FMIZP.IS,20.946996659342965,21.406129728975827,-0.2027213690745615,-0.6892285135299412,-0.4865071444553797,11.839109811854858,0.08736709422579847,8.536585365853659,56.16504308304158,35.564911823323264,14.803585399669922,-140.55335354006422,-2.65017667844523,-0.4249962176261484,11.311594241628312,278.9454868154158,275.6666666666667,308.42304589534535,-1,291.38695949375756,356.0,348.375,322.7533934381321,319.76031671025817,Below_Cloud,Bullish,275.5,-1.3428827215756445
158,FONET.IS,100.0,82.57681192360387,0.15232061825102275,0.18342498187835876,0.031104363627336006,15.369204729117557,1.1863828006397992,23.042647994907707,83.42848223814057,62.3794767602201,12.905996174197286,216.45668239884202,12.728601034433154,-0.1592670479730217,0.722614018956931,14.521652979009291,15.41333325703939,13.165224782626863,1,13.78195271591651,15.755000591278076,16.31999969482422,13.957499980926514,14.660000324249268,Above_Cloud,Bearish,15.41,-1.847133757961783
159,FORMT.IS,20.382305579139068,35.82211672025155,-0.002978417903346936,0.04556012226578776,0.0485385401691347,11.768324660976031,-0.047928803481050775,11.417322834645672,47.42407371936511,35.33464341566931,18.82438561387828,-166.82102713233502,-5.347594844217364,-0.3455011996594904,0.25062462562445265,3.6451318675074083,3.5800000031789145,4.225661210261248,-1,4.208474285076954,5.954575061798096,5.954575061798096,5.40500009059906,6.055000066757202,Below_Cloud,No_Data,3.54,-2.7472527472527486
160,FORTE.IS,38.34155771635313,41.39064129222574,-0.28084676378591017,0.1311268745862897,0.41197363837219986,17.77638439509565,0.6171235200111587,69.01338621715419,66.73065485302578,53.42626418290385,17.24809865540688,45.113809423341834,9.535065664797115,-0.13475353940304857,3.4876559935210367,69.573022904309,70.01666768391927,64.95846790526188,1,68.18825001213416,65.4749984741211,72.25,70.61250019073486,66.42499923706055,No_Data,Bearish,69.5,0.3610108303249149
